Score1,Score2,Reward
16,35,-19
6,40,-34
9,27,-18
38,29,9
16,20,-4
29,13,16
10,33,-23
16,22,-6
7,17,-10
31,20,11
20,26,-6
23,35,-12
43,13,30
36,28,8
30,16,14
9,23,-14
24,14,10
16,34,-18
26,9,17
3,7,-4
16,10,6
13,20,-7
9,30,-21
20,23,-3
22,27,-5
11,27,-16
26,19,7
10,23,-13
19,10,9
26,23,3
6,19,-13
23,17,6
17,16,1
19,13,6
26,16,10
10,36,-26
16,13,3
26,17,9
41,16,25
13,16,-3
16,20,-4
14,30,-16
34,20,14
23,24,-1
25,0,25
24,24,0
20,30,-10
34,28,6
39,10,29
28,10,18
29,21,8
23,27,-4
31,23,8
30,16,14
13,26,-13
19,24,-5
17,28,-11
44,27,17
24,20,4
20,44,-24
19,20,-1
16,33,-17
15,3,12
36,17,19
13,35,-22
20,20,0
27,27,0
16,20,-4
37,14,23
30,3,27
15,19,-4
14,29,-15
13,45,-32
23,37,-14
20,20,0
24,37,-13
26,10,16
17,22,-5
20,17,3
10,7,3
29,7,22
32,14,18
22,20,2
33,24,9
28,23,5
25,35,-10
24,32,-8
19,21,-2
22,26,-4
20,13,7
10,21,-11
27,23,4
33,17,16
14,38,-24
25,7,18
23,31,-8
18,17,1
28,31,-3
26,20,6
23,27,-4
16,27,-11
22,14,8
21,23,-2
22,14,8
27,6,21
26,22,4
37,12,25
10,28,-18
20,26,-6
23,17,6
22,21,1
30,34,-4
6,23,-17
36,35,1
13,30,-17
28,33,-5
12,21,-9
14,38,-24
3,31,-28
18,31,-13
26,26,0
41,27,14
37,24,13
36,24,12
30,33,-3
21,27,-6
39,16,23
14,20,-6
27,10,17
23,27,-4
28,26,2
29,17,12
20,10,10
3,23,-20
24,16,8
7,27,-20
10,22,-12
30,23,7
30,20,10
32,34,-2
30,16,14
24,23,1
17,17,0
37,27,10
12,31,-19
29,16,13
16,31,-15
27,20,7
13,42,-29
39,10,29
26,20,6
19,17,2
23,7,16
23,35,-12
19,24,-5
23,23,0
23,24,-1
23,14,9
30,41,-11
28,23,5
14,23,-9
24,30,-6
30,20,10
37,23,14
6,33,-27
19,28,-9
40,17,23
6,13,-7
29,23,6
13,20,-7
10,19,-9
17,44,-27
13,20,-7
37,24,13
32,17,15
29,20,9
20,7,13
26,28,-2
20,28,-8
21,13,8
29,31,-2
16,23,-7
23,21,2
39,21,18
14,10,4
20,30,-10
12,23,-11
6,35,-29
13,26,-13
9,25,-16
24,14,10
30,34,-4
23,19,4
32,8,24
20,12,8
15,10,5
25,20,5
27,36,-9
20,23,-3
13,22,-9
14,17,-3
22,20,2
13,21,-8
30,40,-10
29,28,1
30,27,3
13,13,0
17,17,0
23,33,-10
9,25,-16
22,37,-15
27,40,-13
13,24,-11
17,27,-10
23,16,7
12,15,-3
20,29,-9
10,23,-13
24,31,-7
40,13,27
32,28,4
10,30,-20
7,12,-5
10,33,-23
15,26,-11
28,27,1
21,13,8
30,10,20
21,37,-16
36,13,23
35,27,8
21,24,-3
26,27,-1
23,30,-7
14,10,4
20,31,-11
14,17,-3
20,17,3
13,51,-38
17,33,-16
33,17,16
12,14,-2
33,31,2
29,34,-5
29,28,1
30,16,14
23,20,3
17,28,-11
19,23,-4
17,16,1
23,17,6
29,26,3
16,21,-5
19,30,-11
26,20,6
37,27,10
34,17,17
26,3,23
32,12,20
33,30,3
26,13,13
32,16,16
3,23,-20
19,10,9
27,7,20
16,14,2
23,14,9
30,34,-4
30,21,9
26,20,6
23,28,-5
38,27,11
24,23,1
23,24,-1
10,19,-9
21,13,8
10,30,-20
9,37,-28
20,16,4
14,17,-3
33,21,12
23,24,-1
20,27,-7
30,17,13
20,17,3
29,13,16
23,34,-11
50,31,19
12,7,5
12,38,-26
30,13,17
36,21,15
28,32,-4
17,34,-17
19,13,6
17,23,-6
20,24,-4
10,42,-32
17,17,0
10,27,-17
21,20,1
23,14,9
25,27,-2
10,23,-13
23,19,4
24,29,-5
16,30,-14
10,19,-9
16,20,-4
26,21,5
12,24,-12
9,17,-8
37,23,14
41,19,22
33,33,0
10,30,-20
27,16,11
27,30,-3
39,20,19
36,34,2
13,26,-13
40,13,27
15,13,2
10,26,-16
26,21,5
19,13,6
23,24,-1
6,13,-7
19,14,5
19,28,-9
24,19,5
6,36,-30
23,31,-8
29,21,8
24,19,5
19,27,-8
9,50,-41
26,9,17
37,20,17
26,14,12
17,27,-10
20,24,-4
16,20,-4
12,26,-14
36,27,9
16,19,-3
23,34,-11
20,14,6
25,20,5
29,14,15
27,17,10
22,20,2
15,25,-10
23,14,9
19,9,10
30,17,13
28,7,21
33,17,16
16,16,0
32,13,19
13,24,-11
30,44,-14
17,33,-16
26,21,5
27,10,17
23,23,0
12,24,-12
27,16,11
37,29,8
6,40,-34
19,23,-4
22,24,-2
13,17,-4
10,7,3
19,17,2
31,24,7
27,7,20
32,30,2
6,9,-3
28,13,15
9,23,-14
20,20,0
20,20,0
23,26,-3
32,10,22
34,13,21
32,28,4
19,20,-1
46,24,22
10,24,-14
30,14,16
10,30,-20
17,28,-11
23,30,-7
14,20,-6
21,26,-5
23,20,3
3,16,-13
24,28,-4
26,28,-2
24,17,7
16,34,-18
13,19,-6
31,16,15
33,24,9
23,14,9
55,23,32
49,33,16
36,17,19
20,17,3
32,20,12
17,26,-9
29,17,12
17,30,-13
34,13,21
20,37,-17
22,25,-3
30,32,-2
28,34,-6
17,37,-20
30,13,17
38,23,15
24,30,-6
19,26,-7
30,24,6
19,24,-5
16,9,7
20,33,-13
23,17,6
19,38,-19
13,27,-14
14,27,-13
15,20,-5
20,13,7
20,27,-7
36,7,29
17,29,-12
13,19,-6
40,6,34
16,13,3
23,24,-1
20,37,-17
19,9,10
17,31,-14
21,41,-20
28,23,5
26,22,4
18,27,-9
20,28,-8
10,22,-12
25,27,-2
19,3,16
13,30,-17
17,23,-6
23,30,-7
33,10,23
22,14,8
43,26,17
27,35,-8
17,18,-1
44,20,24
31,29,2
47,14,33
7,44,-37
22,27,-5
28,31,-3
24,23,1
45,27,18
10,25,-15
18,23,-5
9,28,-19
16,17,-1
33,35,-2
9,34,-25
34,17,17
20,27,-7
23,20,3
13,37,-24
35,10,25
27,38,-11
6,33,-27
37,20,17
20,10,10
30,9,21
27,31,-4
39,7,32
33,24,9
24,20,4
12,17,-5
9,42,-33
27,27,0
19,33,-14
23,27,-4
36,40,-4
27,24,3
6,29,-23
33,24,9
10,27,-17
23,13,10
24,17,7
15,21,-6
10,13,-3
32,31,1
24,30,-6
13,27,-14
27,34,-7
9,20,-11
8,21,-13
10,26,-16
17,12,5
13,28,-15
37,23,14
26,24,2
18,27,-9
19,22,-3
26,7,19
31,13,18
16,31,-15
15,30,-15
23,27,-4
26,31,-5
35,16,19
27,20,7
23,10,13
30,17,13
30,31,-1
26,0,26
28,34,-6
9,6,3
16,37,-21
30,35,-5
26,17,9
6,26,-20
16,24,-8
25,17,8
19,26,-7
24,13,11
24,30,-6
34,23,11
27,31,-4
20,26,-6
18,17,1
23,20,3
40,20,20
47,28,19
31,17,14
25,10,15
17,23,-6
23,31,-8
16,13,3
16,16,0
31,42,-11
16,18,-2
17,31,-14
30,9,21
12,17,-5
24,40,-16
33,16,17
6,29,-23
23,29,-6
17,25,-8
20,33,-13
50,17,33
19,27,-8
20,23,-3
23,20,3
21,18,3
35,33,2
21,37,-16
41,13,28
36,17,19
22,24,-2
27,8,19
18,13,5
23,37,-14
20,6,14
26,24,2
20,16,4
31,23,8
31,23,8
7,24,-17
28,30,-2
22,17,5
18,40,-22
9,20,-11
10,27,-17
23,20,3
9,41,-32
13,33,-20
17,16,1
24,24,0
23,40,-17
28,31,-3
31,35,-4
17,29,-12
6,35,-29
36,24,12
40,9,31
21,24,-3
13,40,-27
34,16,18
17,34,-17
34,31,3
22,30,-8
27,13,14
26,13,13
30,27,3
29,24,5
30,15,15
27,14,13
20,24,-4
15,17,-2
17,23,-6
20,30,-10
30,33,-3
29,17,12
17,27,-10
16,23,-7
16,7,9
18,24,-6
29,31,-2
7,24,-17
27,34,-7
13,17,-4
13,27,-14
12,27,-15
23,27,-4
40,31,9
26,10,16
16,13,3
13,38,-25
14,34,-20
19,29,-10
33,17,16
24,19,5
17,14,3
20,16,4
33,13,20
13,34,-21
30,14,16
14,27,-13
13,13,0
13,49,-36
37,40,-3
27,24,3
16,21,-5
6,43,-37
25,44,-19
16,20,-4
27,24,3
38,7,31
6,32,-26
21,19,2
24,13,11
16,16,0
20,37,-17
28,21,7
16,27,-11
17,41,-24
26,10,16
8,21,-13
29,7,22
39,21,18
16,30,-14
35,14,21
20,23,-3
17,28,-11
27,31,-4
30,21,9
24,23,1
20,23,-3
29,33,-4
19,21,-2
19,29,-10
27,20,7
21,10,11
22,14,8
44,14,30
37,32,5
29,18,11
20,16,4
23,20,3
30,26,4
21,13,8
25,17,8
26,16,10
31,20,11
25,13,12
35,24,11
13,44,-31
19,35,-16
22,31,-9
39,34,5
24,26,-2
29,28,1
20,20,0
15,21,-6
16,23,-7
15,27,-12
9,37,-28
9,24,-15
24,30,-6
44,17,27
19,23,-4
26,24,2
35,32,3
18,24,-6
20,31,-11
13,31,-18
17,36,-19
20,30,-10
21,30,-9
3,13,-10
27,27,0
23,17,6
34,42,-8
25,28,-3
16,24,-8
20,27,-7
15,20,-5
26,21,5
3,37,-34
16,23,-7
27,13,14
20,33,-13
41,33,8
23,30,-7
25,31,-6
22,27,-5
39,10,29
27,12,15
24,48,-24
12,17,-5
20,17,3
19,24,-5
29,34,-5
33,28,5
33,20,13
3,22,-19
19,20,-1
23,44,-21
26,24,2
26,27,-1
29,27,2
24,23,1
39,31,8
27,17,10
16,24,-8
27,23,4
7,17,-10
13,24,-11
30,24,6
44,13,31
31,21,10
34,14,20
17,17,0
6,34,-28
19,10,9
30,17,13
29,10,19
26,27,-1
17,36,-19
7,30,-23
27,16,11
26,31,-5
2,38,-36
19,27,-8
34,20,14
17,21,-4
34,20,14
21,13,8
37,35,2
6,23,-17
29,24,5
24,30,-6
31,24,7
7,29,-22
26,20,6
27,13,14
13,33,-20
44,23,21
13,20,-7
30,20,10
14,33,-19
20,32,-12
24,17,7
19,7,12
16,24,-8
10,26,-16
15,3,12
34,31,3
7,20,-13
12,31,-19
19,34,-15
20,42,-22
9,16,-7
33,12,21
18,15,3
19,37,-18
22,18,4
25,20,5
23,25,-2
6,6,0
34,16,18
31,19,12
22,24,-2
26,33,-7
29,37,-8
18,27,-9
16,20,-4
19,20,-1
16,24,-8
27,17,10
41,17,24
25,3,22
27,22,5
21,23,-2
23,32,-9
16,24,-8
12,17,-5
35,28,7
16,17,-1
26,31,-5
20,31,-11
24,33,-9
21,23,-2
19,24,-5
38,23,15
21,17,4
25,52,-27
25,13,12
23,16,7
22,34,-12
29,28,1
31,14,17
26,22,4
33,23,10
16,28,-12
25,9,16
13,36,-23
17,38,-21
23,31,-8
20,31,-11
23,33,-10
12,23,-11
26,35,-9
10,27,-17
27,20,7
36,21,15
20,19,1
23,3,20
10,23,-13
9,30,-21
28,24,4
19,13,6
29,7,22
19,14,5
26,16,10
20,37,-17
31,16,15
30,14,16
26,24,2
0,30,-30
20,45,-25
38,27,11
30,13,17
23,27,-4
14,28,-14
29,31,-2
23,20,3
19,10,9
18,28,-10
30,17,13
27,13,14
30,14,16
19,22,-3
13,30,-17
16,27,-11
13,27,-14
36,34,2
30,24,6
10,27,-17
24,38,-14
24,21,3
23,20,3
15,16,-1
32,21,11
17,21,-4
17,19,-2
24,23,1
29,31,-2
29,24,5
22,15,7
22,23,-1
26,27,-1
23,33,-10
13,24,-11
14,33,-19
23,19,4
13,21,-8
14,30,-16
22,27,-5
13,30,-17
16,28,-12
23,13,10
15,17,-2
26,31,-5
24,27,-3
30,24,6
7,31,-24
30,26,4
16,16,0
44,7,37
29,30,-1
0,18,-18
20,20,0
37,10,27
30,23,7
3,49,-46
37,10,27
27,6,21
28,33,-5
16,17,-1
12,24,-12
16,19,-3
13,19,-6
22,6,16
23,10,13
19,23,-4
17,28,-11
15,23,-8
10,30,-20
13,28,-15
16,23,-7
13,43,-30
17,20,-3
20,23,-3
23,38,-15
15,20,-5
43,17,26
18,30,-12
41,48,-7
23,17,6
23,19,4
21,20,1
16,17,-1
38,13,25
33,13,20
20,20,0
26,17,9
16,38,-22
20,26,-6
29,24,5
17,27,-10
16,31,-15
20,19,1
16,24,-8
20,34,-14
27,26,1
20,17,3
29,27,2
28,30,-2
26,23,3
30,38,-8
23,20,3
19,24,-5
26,16,10
20,14,6
19,41,-22
23,17,6
35,20,15
9,24,-15
41,20,21
38,23,15
24,37,-13
9,27,-18
32,33,-1
13,34,-21
29,14,15
28,24,4
33,17,16
31,12,19
17,33,-16
24,6,18
29,17,12
26,10,16
7,41,-34
20,41,-21
33,27,6
17,25,-8
20,28,-8
20,38,-18
26,19,7
28,31,-3
30,39,-9
34,17,17
13,21,-8
14,33,-19
27,17,10
32,21,11
20,30,-10
30,21,9
5,27,-22
16,13,3
27,30,-3
9,30,-21
14,14,0
33,21,12
13,24,-11
19,24,-5
15,16,-1
16,37,-21
40,14,26
12,17,-5
16,17,-1
16,40,-24
22,30,-8
23,35,-12
36,34,2
31,17,14
9,40,-31
32,17,15
25,13,12
37,3,34
23,17,6
30,31,-1
26,13,13
34,27,7
30,14,16
24,20,4
34,9,25
19,28,-9
13,13,0
20,20,0
21,36,-15
21,35,-14
25,34,-9
19,20,-1
26,24,2
22,17,5
20,21,-1
10,30,-20
24,42,-18
25,16,9
7,37,-30
20,16,4
26,26,0
16,58,-42
17,20,-3
34,17,17
13,26,-13
24,27,-3
17,33,-16
22,31,-9
7,20,-13
17,23,-6
40,9,31
17,44,-27
38,16,22
13,35,-22
15,17,-2
33,10,23
32,34,-2
30,0,30
13,31,-18
12,27,-15
13,9,4
30,21,9
21,31,-10
12,17,-5
32,19,13
17,23,-6
20,13,7
35,24,11
22,28,-6
27,14,13
19,28,-9
10,25,-15
30,31,-1
16,10,6
16,19,-3
26,28,-2
23,17,6
39,0,39
24,10,14
14,20,-6
19,18,1
10,36,-26
16,41,-25
23,34,-11
10,33,-23
13,29,-16
22,20,2
41,6,35
10,17,-7
3,33,-30
15,24,-9
16,17,-1
16,31,-15
34,17,17
33,10,23
22,21,1
27,34,-7
19,14,5
40,17,23
19,10,9
12,27,-15
46,14,32
16,19,-3
30,38,-8
25,7,18
23,32,-9
35,24,11
20,10,10
9,23,-14
6,30,-24
36,17,19
17,10,7
18,3,15
26,20,6
20,30,-10
37,21,16
33,13,20
27,13,14
12,23,-11
29,23,6
32,14,18
10,29,-19
37,17,20
20,14,6
29,28,1
24,27,-3
20,9,11
29,28,1
39,31,8
26,23,3
26,23,3
37,30,7
13,24,-11
33,20,13
40,13,27
40,10,30
27,24,3
20,7,13
35,29,6
34,27,7
29,17,12
23,15,8
13,45,-32
22,3,19
30,24,6
7,23,-16
13,6,7
19,20,-1
16,24,-8
27,31,-4
30,23,7
9,20,-11
34,30,4
43,0,43
30,24,6
10,19,-9
10,11,-1
24,17,7
13,37,-24
27,10,17
17,35,-18
24,26,-2
13,9,4
27,17,10
23,24,-1
37,14,23
10,23,-13
27,36,-9
7,23,-16
26,29,-3
16,13,3
22,17,5
27,20,7
32,24,8
25,24,1
22,27,-5
30,19,11
37,14,23
29,24,5
14,14,0
27,13,14
21,21,0
19,14,5
13,37,-24
33,33,0
20,19,1
30,45,-15
37,21,16
34,27,7
20,12,8
33,33,0
6,34,-28
15,26,-11
23,13,10
13,14,-1
14,37,-23
36,26,10
30,24,6
16,14,2
26,23,3
17,52,-35
19,19,0
20,17,3
36,34,2
31,22,9
48,17,31
28,20,8
6,20,-14
17,48,-31
40,17,23
12,33,-21
26,6,20
7,47,-40
44,41,3
23,27,-4
24,27,-3
20,20,0
22,10,12
10,37,-27
6,16,-10
23,17,6
17,42,-25
20,17,3
37,16,21
37,13,24
13,33,-20
23,16,7
25,20,5
24,38,-14
26,19,7
16,16,0
23,38,-15
44,23,21
37,23,14
20,34,-14
31,19,12
29,24,5
26,24,2
25,6,19
23,10,13
13,26,-13
3,27,-24
19,31,-12
13,31,-18
14,21,-7
21,12,9
12,15,-3
19,36,-17
32,10,22
29,13,16
29,17,12
10,25,-15
16,20,-4
17,27,-10
21,0,21
33,21,12
9,24,-15
20,16,4
17,17,0
20,37,-17
16,24,-8
13,17,-4
39,7,32
7,17,-10
40,28,12
18,27,-9
28,16,12
17,23,-6
16,10,6
20,16,4
24,26,-2
26,27,-1
23,17,6
30,24,6
19,24,-5
17,24,-7
31,16,15
17,30,-13
27,41,-14
16,14,2
25,24,1
13,29,-16
16,24,-8
20,28,-8
19,36,-17
19,16,3
17,13,4
40,18,22
9,9,0
29,16,13
33,17,16
15,27,-12
36,26,10
10,27,-17
13,22,-9
22,33,-11
31,54,-23
27,37,-10
17,29,-12
16,21,-5
20,35,-15
22,17,5
33,27,6
16,20,-4
16,19,-3
14,16,-2
17,19,-2
36,28,8
23,34,-11
15,20,-5
37,30,7
48,28,20
27,10,17
31,24,7
23,17,6
18,17,1
38,38,0
13,6,7
45,20,25
30,17,13
9,20,-11
10,30,-20
33,34,-1
7,27,-20
14,6,8
26,13,13
23,27,-4
37,17,20
20,13,7
30,20,10
23,27,-4
33,24,9
14,17,-3
16,13,3
19,23,-4
27,27,0
10,37,-27
16,15,1
16,16,0
34,17,17
13,17,-4
29,14,15
19,23,-4
13,30,-17
9,17,-8
13,24,-11
21,10,11
19,31,-12
17,31,-14
9,13,-4
33,17,16
33,28,5
35,35,0
26,31,-5
41,13,28
40,31,9
26,17,9
27,13,14
12,17,-5
19,24,-5
22,28,-6
12,10,2
20,31,-11
33,21,12
37,21,16
13,24,-11
28,7,21
27,10,17
10,27,-17
23,21,2
37,20,17
21,19,2
27,29,-2
29,17,12
10,30,-20
20,26,-6
10,20,-10
17,20,-3
23,23,0
26,20,6
23,31,-8
14,34,-20
31,10,21
3,17,-14
17,37,-20
25,21,4
13,8,5
28,30,-2
28,20,8
10,26,-16
27,20,7
29,23,6
20,3,17
21,34,-13
33,24,9
9,29,-20
27,43,-16
17,31,-14
12,6,6
17,20,-3
13,3,10
27,19,8
20,9,11
30,26,4
16,13,3
17,9,8
32,28,4
22,24,-2
9,34,-25
25,10,15
26,38,-12
30,19,11
21,33,-12
15,10,5
13,34,-21
15,20,-5
6,27,-21
13,34,-21
29,41,-12
16,20,-4
33,26,7
21,16,5
21,19,2
21,17,4
20,38,-18
37,9,28
20,17,3
30,27,3
19,23,-4
23,13,10
10,19,-9
24,19,5
10,23,-13
33,3,30
6,23,-17
22,20,2
38,10,28
21,24,-3
32,25,7
14,26,-12
23,26,-3
43,21,22
19,13,6
34,28,6
33,22,11
16,20,-4
18,6,12
23,27,-4
31,23,8
20,6,14
24,21,3
26,17,9
10,37,-27
9,12,-3
17,19,-2
14,17,-3
16,26,-10
14,29,-15
35,28,7
24,22,2
20,27,-7
6,36,-30
25,17,8
10,30,-20
26,24,2
10,24,-14
13,30,-17
23,23,0
16,23,-7
19,17,2
31,17,14
27,24,3
13,17,-4
17,32,-15
29,9,20
26,9,17
16,7,9
26,23,3
24,27,-3
23,14,9
40,22,18
26,31,-5
27,7,20
23,17,6
20,20,0
43,26,17
26,16,10
38,20,18
36,17,19
20,21,-1
21,34,-13
24,16,8
30,31,-1
24,27,-3
23,20,3
26,21,5
32,39,-7
33,20,13
20,14,6
36,38,-2
22,17,5
19,41,-22
30,27,3
13,26,-13
37,35,2
34,27,7
15,24,-9
20,14,6
30,9,21
10,27,-17
41,21,20
23,27,-4
29,20,9
17,27,-10
27,44,-17
13,17,-4
33,27,6
23,30,-7
17,36,-19
21,27,-6
25,6,19
27,17,10
48,19,29
23,30,-7
17,27,-10
30,26,4
40,21,19
27,10,17
13,16,-3
26,20,6
25,22,3
23,13,10
36,35,1
13,23,-10
27,35,-8
10,30,-20
29,16,13
26,34,-8
3,24,-21
27,17,10
13,26,-13
28,14,14
19,38,-19
30,28,2
13,33,-20
35,21,14
19,16,3
30,38,-8
19,19,0
22,39,-17
14,48,-34
12,6,6
12,31,-19
23,14,9
7,33,-26
10,17,-7
28,26,2
40,23,17
16,7,9
16,22,-6
22,26,-4
22,20,2
48,24,24
17,13,4
21,31,-10
12,34,-22
21,17,4
35,7,28
12,27,-15
30,14,16
13,26,-13
23,31,-8
23,33,-10
26,30,-4
15,24,-9
29,20,9
37,42,-5
26,21,5
13,27,-14
20,37,-17
48,27,21
23,17,6
28,19,9
9,16,-7
34,14,20
27,14,13
14,34,-20
7,24,-17
15,16,-1
31,14,17
37,23,14
23,22,1
10,30,-20
27,30,-3
13,43,-30
31,17,14
21,17,4
27,20,7
13,8,5
10,30,-20
7,42,-35
13,23,-10
9,15,-6
25,24,1
7,41,-34
19,3,16
20,10,10
16,26,-10
17,37,-20
10,23,-13
31,3,28
23,37,-14
37,17,20
18,31,-13
17,40,-23
10,40,-30
10,24,-14
33,17,16
23,17,6
35,6,29
7,41,-34
18,16,2
13,6,7
37,14,23
30,13,17
12,23,-11
34,13,21
31,30,1
27,24,3
27,21,6
9,19,-10
26,41,-15
33,23,10
37,21,16
30,19,11
32,3,29
16,12,4
19,22,-3
27,29,-2
28,21,7
22,19,3
27,8,19
24,41,-17
32,10,22
16,32,-16
3,36,-33
26,17,9
29,14,15
30,44,-14
24,35,-11
19,10,9
30,22,8
19,21,-2
33,3,30
14,33,-19
20,20,0
6,19,-13
20,23,-3
14,6,8
29,3,26
20,36,-16
16,7,9
26,17,9
25,23,2
17,27,-10
30,24,6
30,35,-5
17,30,-13
17,31,-14
29,13,16
31,23,8
30,27,3
30,17,13
20,17,3
19,17,2
20,20,0
22,24,-2
19,23,-4
16,13,3
16,17,-1
26,36,-10
21,13,8
19,24,-5
6,47,-41
20,14,6
12,20,-8
36,10,26
26,13,13
13,37,-24
13,23,-10
21,23,-2
29,24,5
23,20,3
20,17,3
3,30,-27
17,20,-3
39,14,25
20,21,-1
28,27,1
36,23,13
30,10,20
13,10,3
30,6,24
37,22,15
14,25,-11
27,24,3
32,23,9
20,22,-2
33,7,26
23,27,-4
27,21,6
26,23,3
13,26,-13
29,16,13
17,36,-19
26,20,6
17,26,-9
13,16,-3
16,19,-3
32,15,17
12,23,-11
27,23,4
22,14,8
29,42,-13
21,10,11
17,23,-6
24,40,-16
16,17,-1
18,12,6
27,24,3
34,23,11
26,26,0
23,20,3
3,30,-27
31,20,11
39,7,32
39,35,4
30,20,10
16,16,0
20,26,-6
16,16,0
26,21,5
23,20,3
10,22,-12
10,13,-3
13,24,-11
36,17,19
20,20,0
15,44,-29
26,20,6
12,20,-8
30,23,7
23,36,-13
20,10,10
39,17,22
34,10,24
13,45,-32
26,10,16
7,42,-35
30,13,17
26,27,-1
16,17,-1
13,20,-7
10,34,-24
34,21,13
23,44,-21
23,19,4
20,25,-5
9,33,-24
26,31,-5
19,17,2
13,12,1
10,40,-30
18,20,-2
32,20,12
16,17,-1
12,26,-14
29,34,-5
26,14,12
15,41,-26
37,10,27
10,7,3
34,20,14
49,28,21
46,6,40
14,17,-3
10,21,-11
32,17,15
12,41,-29
10,20,-10
38,19,19
13,43,-30
16,10,6
27,10,17
23,23,0
30,17,13
32,16,16
27,17,10
19,16,3
15,30,-15
28,19,9
27,20,7
19,23,-4
29,29,0
27,33,-6
17,21,-4
19,17,2
23,24,-1
7,17,-10
6,41,-35
12,31,-19
19,21,-2
32,26,6
25,31,-6
23,17,6
27,13,14
22,37,-15
34,28,6
22,37,-15
37,12,25
36,14,22
29,13,16
31,16,15
19,16,3
10,27,-17
15,13,2
20,23,-3
22,16,6
17,14,3
25,20,5
26,3,23
31,41,-10
26,17,9
27,24,3
27,33,-6
16,23,-7
10,9,1
29,24,5
20,17,3
33,17,16
20,13,7
13,10,3
36,20,16
39,21,18
6,27,-21
16,23,-7
25,17,8
27,24,3
21,27,-6
47,7,40
16,24,-8
23,17,6
18,26,-8
29,31,-2
35,12,23
27,44,-17
33,3,30
26,15,11
0,24,-24
33,28,5
13,28,-15
27,31,-4
22,24,-2
12,33,-21
19,24,-5
9,27,-18
15,35,-20
33,13,20
30,34,-4
20,30,-10
6,29,-23
23,16,7
19,13,6
13,37,-24
28,3,25
22,34,-12
27,9,18
23,37,-14
17,26,-9
22,24,-2
11,32,-21
16,30,-14
10,13,-3
37,27,10
19,20,-1
23,34,-11
28,7,21
30,31,-1
16,18,-2
26,24,2
35,34,1
19,17,2
24,32,-8
33,27,6
12,17,-5
13,30,-17
26,34,-8
30,27,3
19,17,2
25,13,12
26,33,-7
0,26,-26
17,16,1
17,27,-10
13,14,-1
44,17,27
27,35,-8
12,43,-31
20,28,-8
20,31,-11
41,28,13
15,21,-6
32,20,12
30,24,6
21,25,-4
21,31,-10
29,17,12
24,20,4
7,20,-13
17,24,-7
25,20,5
42,7,35
34,10,24
22,26,-4
22,28,-6
23,17,6
16,37,-21
27,45,-18
27,31,-4
47,31,16
48,17,31
30,30,0
6,16,-10
15,26,-11
26,26,0
28,7,21
33,41,-8
20,33,-13
34,31,3
29,27,2
14,16,-2
16,14,2
24,38,-14
33,24,9
13,37,-24
22,13,9
15,18,-3
25,28,-3
34,25,9
20,16,4
35,7,28
31,31,0
29,6,23
31,17,14
15,20,-5
20,24,-4
24,17,7
9,20,-11
29,27,2
14,28,-14
27,31,-4
22,20,2
36,14,22
20,27,-7
13,16,-3
18,12,6
26,38,-12
20,16,4
29,31,-2
34,10,24
6,19,-13
29,26,3
27,14,13
22,30,-8
49,14,35
27,14,13
31,29,2
25,26,-1
16,27,-11
21,37,-16
16,23,-7
23,27,-4
39,10,29
29,13,16
42,27,15
18,29,-11
16,13,3
16,24,-8
25,21,4
26,12,14
34,23,11
20,32,-12
15,16,-1
8,23,-15
17,34,-17
20,17,3
26,21,5
33,22,11
37,19,18
33,21,12
23,30,-7
22,32,-10
37,10,27
18,24,-6
27,30,-3
23,34,-11
24,27,-3
40,14,26
15,14,1
24,27,-3
22,13,9
27,20,7
29,34,-5
30,9,21
30,32,-2
27,7,20
40,16,24
17,39,-22
10,37,-27
13,13,0
25,23,2
23,13,10
37,20,17
19,30,-11
31,29,2
26,16,10
31,16,15
23,13,10
22,25,-3
30,21,9
30,21,9
17,29,-12
20,41,-21
23,35,-12
32,17,15
19,17,2
29,27,2
32,19,13
20,16,4
27,39,-12
41,38,3
33,16,17
34,37,-3
22,34,-12
23,17,6
20,26,-6
43,17,26
19,19,0
25,17,8
38,21,17
16,17,-1
20,38,-18
14,26,-12
16,0,16
16,33,-17
24,27,-3
16,24,-8
17,22,-5
26,20,6
23,17,6
9,16,-7
7,26,-19
28,16,12
13,34,-21
24,21,3
19,10,9
8,12,-4
23,35,-12
30,23,7
20,15,5
23,29,-6
20,17,3
28,0,28
26,40,-14
35,14,21
12,10,2
30,15,15
13,16,-3
24,12,12
33,16,17
27,16,11
23,35,-12
13,27,-14
10,40,-30
26,3,23
34,29,5
37,10,27
20,35,-15
25,19,6
22,10,12
16,37,-21
30,9,21
10,29,-19
31,13,18
16,26,-10
36,38,-2
25,3,22
6,31,-25
3,26,-23
25,10,15
25,20,5
26,27,-1
22,10,12
19,9,10
46,24,22
16,19,-3
20,39,-19
20,33,-13
13,17,-4
27,16,11
30,45,-15
26,10,16
14,19,-5
34,21,13
13,16,-3
12,23,-11
17,28,-11
17,16,1
22,17,5
49,17,32
34,14,20
23,20,3
29,17,12
33,20,13
39,20,19
24,23,1
13,23,-10
20,20,0
35,24,11
20,31,-11
24,19,5
3,16,-13
33,21,12
25,17,8
37,21,16
14,23,-9
19,37,-18
16,29,-13
12,37,-25
26,32,-6
10,12,-2
22,26,-4
31,31,0
20,30,-10
10,19,-9
19,37,-18
31,7,24
27,13,14
20,41,-21
23,17,6
