DownAndDistance,Yardline,Expected Points Added (EPA)
3-7,49,1.01074
3-1,45,2.68484
3-13,31,0.692258
4-18,45,0.20871
1-11,35,0.938178
2-10,49,0.782009
4-9,45,0.51773
4-1,26,2.61704
4-8,45,0.502179
4-14,14,0.27828
4-6,45,0.750764
2-16,26,0.342284
4-3,45,1.42858
3-20,72,0.0153135
2-6,33,1.46923
1-14,35,0.657483
1-3,43,1.85686
2-8,47,0.91324
4-1,45,2.37432
2-10,62,0.501299
1-11,46,0.86511
1-18,44,0.57883
4-9,48,0.474593
4-8,79,0.260271
1-11,30,0.984488
2-10,46,0.70558
1-17,44,0.131936
2-3,66,1.51517
4-12,48,0.295706
1-18,46,0.493041
2-10,56,0.550138
1-11,44,0.971792
1-5,59,1.33025
2-12,48,0.65149
1-1,36,3.20282
1-10,44,0.768401
4-12,42,0.416825
2-3,68,1.48898
4-6,87,0.438961
3-12,35,1.12161
4-8,36,0.493532
3-7,68,0.850696
3-1,48,2.72047
2-12,41,1.04101
1-1,59,2.63041
1-10,39,0.944151
1-16,72,0.141502
1-6,34,1.58666
1-5,44,1.62381
1-15,71,0.309292
1-2,47,2.42592
1-5,27,1.7801
2-20,44,0.127288
1-7,82,0.807545
2-17,44,0.106451
1-3,71,1.62135
4-17,77,0.0124731
3-18,22,0.336023
2-11,44,0.724951
4-9,50,0.3631
1-17,46,0.1403
4-8,73,0.272352
4-10,11,0.97398
1-11,16,0.769308
2-10,44,0.70219
2-3,6,2.77161
2-9,44,0.865147
4-1,46,2.38919
3-20,79,0.0132229
4-17,92,0.00818442
1-3,84,1.22417
2-5,96,0.98431
4-20,35,0
2-4,44,1.92754
3-3,98,0.947177
4-19,83,0.00313602
3-19,43,0.0194833
2-2,44,2.44428
2-1,44,2.88172
3-20,44,0.048699
3-7,81,0.643178
3-1,77,2.00663
4-8,49,0.437922
3-3,35,1.92867
3-17,44,0.0986878
2-4,10,1.96498
3-16,44,0.119583
4-3,15,1.25837
2-16,60,0.141458
4-19,58,0.00866936
4-18,62,0.0662032
3-13,44,0.405901
4-6,92,0.509989
3-12,44,0.66579
3-10,44,0.674773
1-10,95,0.325726
1-1,19,3.25733
3-5,44,1.77286
3-7,48,0.943791
3-1,44,2.82813
4-9,44,0.544004
4-1,27,2.87851
4-8,44,0.503588
2-9,86,0.464345
4-14,15,0.48699
4-6,44,0.749963
2-16,27,0.488228
4-3,44,1.42229
3-20,73,0.0150119
4-1,44,2.15669
3-9,17,0.686656
4-4,49,1.65206
1-15,43,0.622549
2-3,67,1.50661
4-12,49,0.211288
1-18,49,0.463687
2-10,57,0.539625
1-11,43,0.962444
2-12,61,0.448853
1-5,56,1.29285
1-1,39,3.00761
1-10,43,0.877149
4-12,39,0.496225
2-3,89,1.19816
1-16,67,0.158901
1-5,43,1.77322
1-6,43,1.43684
1-1,52,2.4262
1-10,60,0.649505
2-12,32,0.918534
1-18,93,0.0979969
1-9,47,0.908615
2-18,43,0.699037
1-7,89,0.720983
2-17,43,0.0767681
3-17,99,0.0160744
3-19,47,0.0643435
4-19,47,0.0583021
4-18,35,0.48699
3-13,25,0.227494
3-3,76,1.3953
3-17,73,0.0420403
3-18,23,0.455684
2-11,43,0.797933
2-3,3,2.71969
2-9,43,0.843031
4-20,85,0
2-5,46,1.65612
2-4,43,2.00795
4-19,80,0
3-19,40,0.00373913
2-2,43,2.46331
3-7,94,0.466111
3-1,74,2.16253
4-8,50,0.367477
2-11,13,0.951718
3-3,46,1.67292
3-17,43,0.0937812
2-4,13,2.93615
3-16,43,0.187704
4-3,14,0.937859
2-16,61,0.132039
3-19,61,0.0292809
4-19,61,0.00865779
1-5,38,1.69845
1-6,36,1.53274
4-6,95,0.273217
3-12,43,0.561852
3-10,43,0.605514
3-13,33,0.637501
4-18,43,0.13914
4-1,28,2.92685
4-8,43,0.355124
4-6,43,0.750899
1-6,9,1.11926
1-5,73,1.13505
1-16,45,0.497732
3-9,31,0.980751
4-4,43,1.90431
2-11,99,-0.0444324
4-2,85,1.21059
4-11,88,0.118554
2-16,16,0.0760261
4-3,43,1.38381
3-9,22,0.810436
4-4,48,1.62579
3-20,88,0.0118003
1-5,66,1.3967
1-16,42,0.563096
1-18,48,0.489161
2-10,58,0.546796
1-11,42,0.897854
2-12,62,0.450429
1-5,57,1.32859
1-1,38,3.14891
1-10,42,0.96865
1-5,84,1.04416
1-16,64,0.165539
1-6,42,1.47128
1-5,6,0.381158
2-20,43,0.147188
1-15,66,0.34099
1-2,42,2.59634
1-18,90,0.102339
1-9,46,1.06248
2-18,42,0.779281
1-7,88,0.73452
2-17,42,0.128969
3-17,98,0.0154737
3-19,44,0.0241996
4-19,44,0.00444858
4-18,32,0.13914
3-13,26,0.383206
3-3,77,1.25688
3-17,86,0.0306424
3-18,20,0.289411
2-11,42,0.676103
2-9,42,0.893787
4-20,84,0
2-5,47,1.63514
2-12,91,0.295112
2-7,42,1.36379
2-4,42,2.02289
3-17,97,0.0151951
4-19,81,0.00313431
3-19,41,0.00561982
2-2,42,2.50353
4-2,94,1.03823
3-18,42,0.50647
2-11,14,1.0546
3-3,33,2.04882
3-17,42,0.104569
2-4,12,2.25173
3-16,42,0.181427
3-19,60,0.0317496
4-19,60,0.00823518
4-3,13,1.19834
2-16,58,0.129408
4-6,94,0.386967
3-12,42,0.65154
3-10,42,0.665691
3-13,32,0.709045
4-18,42,0.06957
4-3,21,1.63553
4-9,42,0.415186
4-1,29,2.8254
4-8,42,0.441639
4-6,42,0.682238
1-6,14,1.07659
1-5,72,1.21713
1-16,44,0.517125
3-9,28,1.0907
4-4,42,1.67843
2-11,98,0.0286512
4-2,84,1.14256
4-11,89,0.105083
2-16,17,0.0910602
4-3,42,1.42336
1-5,77,1.19112
1-6,13,1.49347
1-16,41,0.571232
3-8,75,0.412757
1-5,62,1.31731
2-12,59,0.474525
1-1,41,3.06112
1-10,41,0.915729
1-16,77,0.121792
1-5,41,1.67123
1-6,41,1.41105
1-1,54,2.5336
1-10,58,0.645574
2-12,46,0.673091
2-8,33,1.08097
1-14,33,0.705566
2-6,35,1.43984
1-3,41,2.2587
1-5,5,1.60516
2-20,42,0.165664
1-15,65,0.362883
1-2,41,2.37183
1-18,91,0.106305
1-9,41,0.996369
2-18,41,0.802845
1-7,87,0.78311
2-17,41,0.121301
4-18,37,0.27828
3-13,23,0.180882
4-3,34,1.78253
2-16,41,0.463919
3-3,74,1.26983
3-17,87,0.0330011
3-18,21,0.284541
2-11,41,0.730642
4-1,43,2.24977
3-20,66,0.016416
4-20,83,0
2-5,48,1.53058
2-12,92,0.262579
2-7,41,1.42025
2-5,91,0.988897
4-20,40,0
2-4,41,1.94477
2-1,41,2.96715
3-20,41,0.0424377
4-2,91,1.21741
2-11,85,0.304566
3-18,41,0.617086
2-11,11,0.674272
3-19,97,-0.102456
3-3,44,1.74283
3-17,41,0.0850987
2-4,15,2.09847
3-16,41,0.203589
4-3,12,0.941964
2-16,59,0.132583
4-18,51,0
3-13,41,0.595516
1-5,32,1.84328
1-6,38,1.47564
4-6,89,0.363791
3-12,41,0.834731
3-10,41,0.578213
3-5,41,1.63998
3-20,58,0.00816688
3-13,35,0.701937
4-18,41,0.13914
3-2,67,1.68029
1-8,90,0.473831
4-10,41,0.357479
4-9,41,0.648888
4-1,30,2.52264
4-8,41,0.649841
4-6,41,0.773887
4-13,43,0.0976634
4-5,41,1.64331
2-16,30,0.48356
4-3,41,1.3834
3-20,76,0.0163324
4-1,41,2.47753
1-5,63,1.2779
2-12,60,0.545313
1-1,40,2.9669
1-10,40,0.87547
4-12,38,0.309562
2-3,88,1.20592
1-1,55,2.54491
1-10,59,0.653395
2-12,45,0.740555
2-6,32,1.48928
2-8,32,1.22073
1-14,34,0.822969
1-3,40,2.12238
2-20,45,0.119613
1-15,64,0.411167
1-2,40,2.71426
1-15,67,0.36482
1-2,43,2.51526
1-5,7,0.752852
2-20,40,0.193618
1-7,86,0.760963
2-17,40,0.137306
3-17,96,0.0144734
3-19,46,0.0491072
4-19,46,0.00923998
4-18,34,0.27828
3-13,24,0.176012
4-3,35,1.36775
2-16,40,0.508976
3-3,75,1.37762
3-17,84,0.0290411
2-11,40,0.779672
4-1,42,2.30088
3-20,67,0.0154628
4-20,82,0
2-5,49,1.4913
2-12,93,0.268518
2-7,40,1.38894
2-5,92,0.966854
4-20,39,0
2-4,40,1.95489
2-1,40,3.11557
3-20,40,0.108529
2-11,12,0.933685
3-3,47,1.6909
3-17,40,0.0836213
2-4,14,2.02399
3-16,40,0.244156
1-5,39,1.65409
1-6,39,1.46057
4-6,88,0.45396
3-12,40,0.964727
3-10,40,0.535539
3-5,40,1.57914
3-13,34,0.710237
4-18,40,0.34785
3-2,76,1.70108
1-8,91,0.473193
4-10,40,0.314538
4-9,40,0.553376
4-1,31,2.55392
4-8,40,0.415829
4-6,40,0.717218
4-13,44,0.131046
4-5,40,1.55693
2-16,31,0.56655
4-3,40,1.64506
3-20,77,0.0189393
4-1,40,2.36933
2-6,93,0.686941
2-8,75,0.538459
1-14,71,0.253115
4-4,45,1.6596
2-6,92,0.705031
1-14,70,0.292777
2-8,76,0.483478
1-6,23,1.78739
1-16,39,0.601683
3-9,37,0.849472
4-4,77,1.17737
4-11,40,0.364221
1-6,86,0.812515
2-9,24,0.922007
2-3,50,1.77701
4-17,48,0.0907553
1-13,39,0.666984
1-11,99,0.220358
4-16,35,0.20871
1-8,39,1.2296
2-12,52,0.534315
1-1,32,2.96174
1-10,32,0.908536
1-15,79,0.251502
1-2,39,2.32507
1-1,83,2.05659
2-17,39,0.131322
4-18,55,0.003054
3-13,37,0.751008
2-13,39,0.699125
1-10,53,0.711192
2-12,39,0.971124
3-18,27,0.786141
2-11,39,0.699871
1-17,43,0.125638
4-10,14,0
1-11,21,0.873074
2-10,39,0.756887
2-3,31,2.1834
2-9,39,1.04901
4-20,89,0
2-5,42,1.44579
2-7,39,1.36207
1-13,44,0.601799
4-2,16,1.95919
4-11,29,0.185002
1-6,77,0.965332
2-9,15,1.26018
2-3,39,1.85357
1-10,16,0.973281
3-20,39,0.132879
2-2,32,2.83443
4-19,87,0.000727507
3-19,39,0.0159206
4-13,18,0
2-11,91,0.265997
3-18,39,0.770836
2-1,31,3.22241
3-16,39,0.274567
4-18,53,0.0157968
3-13,39,0.715606
4-12,46,0.232993
2-3,64,1.50658
1-16,74,0.140021
1-5,34,1.80505
1-6,32,1.6131
4-6,91,0.312553
3-12,39,0.854197
3-11,39,0.521759
3-10,39,0.623817
3-1,19,3.18392
3-7,39,1.34981
3-13,21,0.201057
4-18,39,0.27828
1-8,35,1.21849
4-16,39,0.0175167
3-2,65,1.8081
4-9,39,0.572239
3-7,67,0.79954
3-1,63,2.2896
4-8,39,0.649594
4-6,39,0.832605
2-15,43,0.638305
4-4,39,1.80392
4-2,73,1.278
4-11,84,0.158934
2-16,20,0.0861068
4-3,39,1.51931
3-9,26,1.03897
4-4,44,1.59977
1-6,20,1.52826
1-16,38,0.593375
3-9,36,0.944174
4-4,66,1.2887
4-17,49,0.0361344
1-13,38,0.633327
1-11,98,0.249535
4-16,44,0.00974376
1-8,38,1.32615
2-12,51,0.572517
1-1,33,3.23063
1-10,33,0.991623
3-4,90,1.19648
2-9,22,0.981489
1-4,38,2.06413
2-8,34,1.10136
1-14,32,0.888829
2-6,34,1.4415
1-3,38,2.02305
1-15,78,0.24421
1-2,38,2.72408
1-1,82,2.03415
2-17,38,0.124815
4-18,52,0
3-13,38,0.647484
2-18,32,0.852497
1-9,48,1.02461
2-13,38,0.690905
3-10,86,0.280739
3-6,29,1.63367
1-19,41,0.135135
1-10,50,0.736322
2-12,38,0.901427
1-3,81,1.32804
4-17,67,0.0335861
3-18,24,1.17573
2-11,38,0.692086
1-11,22,0.819425
2-10,38,0.829326
2-3,28,2.32561
2-9,38,0.935325
4-20,88,0
2-5,43,1.61972
2-7,38,1.41816
2-4,38,2.20268
1-13,43,0.682966
4-2,17,2.32819
4-11,28,0.209364
1-6,66,1.07449
2-9,12,0.886851
2-3,38,2.01216
1-10,19,0.929264
3-20,38,0.0925281
2-2,33,2.78762
4-19,86,0.0027491
3-19,38,0.00866157
4-13,17,0
2-11,92,0.218785
3-18,38,0.840406
2-1,30,3.32773
3-16,38,0.270583
1-5,33,1.70195
1-6,33,1.6487
4-6,90,0.309464
3-12,38,0.928658
3-11,38,0.641767
3-1,18,3.04362
3-7,38,1.39318
3-13,20,0.0869625
4-18,38,0.20871
2-9,23,0.918205
1-4,39,2.17303
1-12,90,0.332384
4-15,38,0.139576
3-2,66,1.86741
4-9,38,0.556851
4-8,38,0.474833
4-6,38,0.842254
2-15,42,0.700766
4-4,38,1.70735
4-2,72,1.33904
4-11,85,0.149109
2-16,21,0.180861
4-3,38,1.29444
3-9,39,0.822076
4-4,67,1.28091
1-13,37,0.605852
2-12,55,0.506111
1-1,61,2.51066
1-10,37,0.922023
3-2,83,1.62301
1-11,97,0.290756
4-16,45,0.0144314
1-8,37,1.26521
3-4,89,1.16555
1-4,37,2.21983
1-15,77,0.240183
1-2,37,2.85325
1-1,81,1.91493
1-18,95,0.0871142
1-9,45,0.876998
2-18,37,0.872916
2-17,37,0.12843
2-13,37,0.694732
1-3,78,1.43336
4-17,66,0.0170388
3-18,25,1.10199
2-11,37,0.681097
1-11,23,0.949138
2-10,37,0.902122
3-5,15,1.80756
1-10,48,0.748495
1-1,48,2.77381
4-1,39,2.49098
3-20,86,0.0107462
4-20,87,0
2-5,44,1.78067
4-20,94,0
2-5,37,1.71156
2-4,37,2.00485
1-13,46,0.748158
4-2,18,1.97784
4-11,35,0.211775
1-6,79,0.928558
2-3,37,1.96288
1-10,30,1.10821
3-20,37,0.198274
4-13,20,0.06957
2-1,25,3.44418
3-16,37,0.313918
4-12,44,0.334897
2-3,70,1.52029
4-6,85,0.436093
3-12,37,0.973222
3-10,37,0.605493
3-1,17,3.15586
3-7,37,1.4319
1-18,92,0.0936053
2-18,36,0.960956
1-9,44,0.937508
2-13,42,0.669365
2-9,20,0.752388
1-4,40,1.93389
1-12,91,0.342664
4-15,37,0.100705
2-3,95,1.1109
4-12,37,0.369664
3-2,71,1.80568
1-8,94,0.409523
4-10,37,0.336225
4-9,37,0.580072
3-19,94,0.0054133
3-3,23,2.23683
3-17,48,0.0780676
3-7,69,0.786459
3-1,49,2.61985
4-8,37,0.63322
4-6,37,0.754289
2-15,45,0.620427
2-14,98,0.0580623
3-9,13,0.836231
4-4,37,1.78129
4-2,75,1.28364
4-11,90,0.131232
2-16,18,0.0437874
4-3,37,1.60181
3-20,80,0.0168367
4-1,37,2.25722
1-17,36,0.409008
3-9,38,0.886636
4-4,64,1.31517
1-13,36,0.772343
3-2,82,1.61419
1-11,96,0.323314
4-16,46,0.0321411
1-8,36,1.00312
3-4,88,1.19752
1-4,36,2.19247
2-20,41,0.184859
1-15,76,0.272756
1-2,36,2.83432
1-1,80,2.14914
2-17,36,0.155349
4-18,54,0.00724307
3-13,36,0.617223
2-13,36,0.722432
3-10,84,0.348033
1-19,43,0.132906
2-12,36,0.927213
1-3,79,1.38203
4-17,69,0.0202914
3-18,30,0.946848
2-11,36,0.733671
1-11,40,0.857231
2-10,36,0.90985
3-5,14,1.89821
1-10,49,0.735878
1-1,49,2.60746
4-1,38,2.56155
3-20,87,0.00812678
4-20,86,0
2-5,45,1.59205
4-20,95,0
2-5,36,1.66461
2-4,36,2.07313
1-13,45,0.650219
4-11,34,0.251037
4-2,19,1.98221
1-6,76,0.991085
2-9,14,0.776951
2-3,36,2.07357
1-10,17,0.881974
3-20,36,0.121747
2-2,47,2.46421
3-3,97,1.00485
4-19,84,0.00392704
3-19,36,0.0299151
4-13,19,0.06957
2-1,24,3.34673
3-16,36,0.519658
4-12,47,0.280255
2-3,65,1.63045
1-16,75,0.128405
1-5,35,1.62638
1-6,35,1.5502
4-6,84,0.385849
3-12,36,1.06326
3-10,36,0.710133
3-1,16,3.07677
3-7,36,1.34388
2-13,43,0.632379
3-13,22,0.109921
4-18,36,0.20871
4-10,55,0.307142
2-14,55,0.337701
4-16,36,0.13914
2-9,21,0.884304
1-4,41,2.20593
1-12,92,0.3034
4-15,36,0.0470916
2-3,94,1.12126
4-12,36,0.32648
3-2,64,1.86825
1-8,95,0.331544
4-10,36,0.291151
4-9,36,0.486451
4-6,36,0.758894
2-15,44,0.650073
2-14,99,0.00156741
4-4,36,1.66929
2-16,19,0.132433
4-3,36,1.34758
3-20,81,0.0090639
4-1,36,2.46558
4-8,76,0.315483
1-11,29,1.00025
2-10,47,0.680101
1-17,35,0.283375
2-15,49,0.598132
3-9,25,0.830502
4-4,41,1.45148
1-6,11,1.40361
1-5,75,1.1552
1-16,35,0.645513
3-9,33,0.843111
4-4,65,1.31921
1-13,35,0.737097
3-2,89,1.49299
1-1,60,2.37408
1-10,36,0.877877
2-12,40,1.01978
3-4,71,1.45159
1-4,35,2.22012
1-5,15,1.71727
2-20,48,0.0947912
1-15,75,0.254362
1-2,35,2.37022
1-1,87,1.85951
1-7,81,0.769294
2-17,35,0.18374
2-13,35,0.68257
3-10,85,0.326786
1-19,42,0.11992
2-12,35,0.936991
1-3,76,1.49761
4-17,68,0.0248108
3-3,68,1.47136
3-17,65,0.0618353
3-18,31,1.02129
2-11,35,0.731443
1-17,47,0.132025
4-8,72,0.353493
4-10,10,1.53054
1-11,17,0.784265
2-10,35,0.8966
1-13,40,0.696478
4-2,20,1.9565
1-16,21,0.191597
4-11,25,0.370862
1-6,65,1.06916
2-9,11,0.689432
2-3,35,2.07498
1-10,20,0.8598
3-20,35,0.176708
2-2,36,2.56639
4-19,91,0.00185032
3-19,35,0.0577431
4-13,14,0
2-11,95,0.191734
3-18,35,0.77014
2-4,5,1.28218
3-16,35,0.703587
3-1,31,3.12083
3-7,35,1.31639
2-13,40,0.690861
2-9,18,0.831342
1-4,42,2.00647
1-12,93,0.298687
4-15,35,0.0384005
2-7,67,0.976786
2-3,93,1.17773
4-12,35,0.251411
3-2,69,1.87467
1-8,92,0.446673
4-10,35,0.587307
4-9,35,0.484248
4-8,35,0.647214
4-5,35,1.46015
2-6,94,0.627935
1-14,68,0.255895
2-8,78,0.484682
2-4,67,1.51804
1-6,17,1.33771
4-2,36,1.82485
1-16,37,0.609562
2-6,95,0.559714
2-8,77,0.475204
1-14,69,0.253639
4-4,35,2.10013
4-2,77,1.37328
4-11,80,0.18983
4-8,77,0.325815
1-11,28,1.16264
2-10,40,0.776048
1-17,34,0.411152
2-15,48,0.64989
3-9,30,1.19332
4-4,40,1.73224
1-6,8,1.39077
1-5,74,1.16666
1-16,34,0.576913
3-9,32,0.906049
4-4,70,1.3385
1-13,34,0.539754
3-2,88,1.50406
4-16,32,0.27828
1-8,34,1.29498
4-8,58,0.418275
3-7,70,0.864594
3-1,50,2.48338
3-4,70,1.52598
1-4,34,2.22952
1-15,74,0.231449
1-2,34,2.52075
1-1,86,1.84675
1-7,80,0.749513
2-17,34,0.19361
2-13,34,0.645888
3-10,90,0.302073
1-19,45,0.106023
1-1,50,2.80612
1-10,62,0.576033
2-12,34,0.941489
3-3,69,1.38878
3-17,78,0.0315737
1-3,77,1.46496
4-17,71,0.0382946
3-18,28,0.727006
2-11,34,0.752841
1-17,40,0.172716
4-8,75,0.304933
4-10,13,0
1-11,18,0.766301
2-10,34,0.933789
4-20,92,0
2-5,39,1.54399
4-12,64,0.254646
2-12,99,-0.0456094
2-7,34,1.41104
4-11,24,0.20287
4-2,21,1.94576
1-16,20,0.212307
1-6,70,1.01194
2-3,34,2.20399
1-10,23,1.10829
3-20,34,0.189926
2-2,37,2.70103
4-19,90,0.000525061
3-19,34,0.0584388
4-13,13,0
2-4,4,2.49797
3-16,34,0.716751
3-1,30,3.08126
3-7,34,1.50587
3-5,34,1.61148
2-13,41,0.677268
4-17,95,0.00875001
1-3,85,1.35752
3-16,21,0.311674
2-4,51,1.83987
2-5,97,0.914946
4-20,34,0
2-9,19,0.886523
1-4,43,2.11101
1-12,94,0.306507
4-15,34,0.0919099
2-11,75,0.410149
3-18,55,0.158082
4-13,34,0.1429
2-3,92,1.21495
4-12,34,0.253974
3-2,70,1.75137
1-8,93,0.419823
4-10,34,0.46001
4-9,34,0.696339
4-8,34,0.606289
2-17,84,0.0423362
1-20,91,0.0344699
4-14,29,0.149664
4-6,34,0.682693
4-5,34,1.34847
1-6,22,1.67144
4-2,37,1.90629
1-16,36,0.594871
4-4,34,1.81636
4-2,76,1.38045
4-11,81,0.124857
1-19,33,0.235735
3-2,81,1.63412
4-16,47,0.0300899
1-8,43,1.16778
1-18,33,0.636097
4-8,66,0.328335
1-11,27,1.01757
2-10,41,0.791329
1-17,33,0.322414
2-6,91,0.740174
2-8,73,0.564503
1-14,73,0.255352
3-9,27,0.964528
4-4,47,1.66886
1-6,21,1.38607
1-16,33,0.616374
3-9,35,0.894432
4-4,71,1.23234
1-13,33,0.683557
3-2,79,1.56584
1-18,43,0.620241
2-10,51,0.718338
1-11,33,1.0568
1-8,21,1.2637
1-11,49,0.842691
4-16,33,0.13914
1-8,33,1.16033
2-12,54,0.532556
1-1,62,2.34448
1-10,34,1.00344
3-4,69,1.47303
1-4,33,2.23698
1-15,73,0.23422
1-2,33,2.72847
1-15,68,0.312573
1-2,44,2.46234
1-5,24,2.01209
2-20,33,0.211444
3-11,57,0.452038
3-6,97,0.521906
3-14,86,0.116531
2-19,33,0.17588
1-1,85,2.00645
1-9,49,0.860474
2-18,33,0.893098
2-17,33,0.256776
3-19,49,0.0456454
4-19,41,0
2-13,33,0.726048
2-19,30,0.236907
3-6,6,3.24892
1-19,44,0.104495
1-1,51,2.6672
1-10,63,0.55766
2-12,33,1.00379
3-3,66,1.39954
3-17,79,0.0353879
1-3,74,1.58981
4-17,70,0.032999
3-18,29,0.934325
2-11,33,0.787261
1-17,41,0.285639
4-8,74,0.313701
4-10,12,0
1-11,19,0.947017
2-10,33,0.92608
4-1,35,2.47007
3-20,74,0.0157108
4-20,91,0
2-5,40,1.64088
4-12,65,0.223397
2-7,33,1.3947
1-13,42,0.653082
4-11,31,0.186134
4-2,22,2.17574
1-6,67,0.988467
2-9,13,1.20817
2-3,33,2.12163
1-10,18,0.973991
3-20,33,0.109225
2-14,35,0.560556
2-2,34,2.7707
4-19,89,0.00204977
3-19,33,0.125922
4-13,16,0
2-11,93,0.220815
3-18,33,0.734659
3-3,36,2.03361
3-17,33,0.0146097
2-1,29,3.56391
2-4,7,1.70308
3-16,33,0.472045
3-1,29,3.51625
3-7,33,1.41977
2-13,46,0.590104
4-17,94,0.0073543
1-3,82,1.39773
3-16,20,0.363155
2-4,50,1.77883
2-5,98,0.68345
4-20,33,0
3-4,80,1.22515
2-9,16,1.22637
1-4,44,1.82986
1-12,95,0.274116
4-15,33,0.126208
2-11,76,0.371056
3-18,54,0.141673
4-13,33,0.167034
2-7,65,0.88779
2-14,61,0.307491
4-10,33,0.361833
4-9,33,0.399491
4-8,33,0.746205
1-20,90,0.033982
4-6,33,0.767272
4-5,33,1.78486
2-15,41,0.700266
4-4,33,1.62793
4-2,79,1.26064
4-11,86,0.116635
2-16,22,0.212481
4-3,33,1.68557
3-20,84,0.0105473
4-1,33,2.78258
3-2,80,1.48961
4-16,40,0.0451449
1-8,42,1.00699
1-18,32,0.594498
4-8,67,0.379473
1-11,26,0.957622
2-10,42,0.747279
1-17,32,0.301111
3-9,24,0.904407
4-4,46,1.59405
1-6,10,1.37736
1-16,32,0.62696
3-9,34,0.862414
4-4,68,1.33901
1-13,32,0.603919
4-15,48,0.09361
1-12,32,0.900941
3-2,78,1.64134
1-18,42,0.559617
2-10,60,0.527147
1-11,32,0.952128
2-10,12,0.717197
1-8,20,1.2453
1-11,48,0.858637
4-16,34,0.06957
1-8,32,1.3268
2-12,53,0.559721
1-1,63,2.27861
1-10,35,0.933278
3-4,68,1.46807
1-4,32,2.28022
1-15,72,0.292164
1-2,32,2.75151
1-1,84,1.81084
2-17,32,0.19554
2-13,32,0.670875
3-10,88,0.269053
2-19,31,0.212272
3-6,7,1.34966
1-19,47,0.102729
1-3,75,1.4622
4-17,73,0.0113997
3-18,18,0.229581
2-11,32,0.690656
1-17,42,0.133361
4-10,15,0
1-11,20,0.940407
2-10,32,0.935527
4-1,34,2.49564
3-20,75,0.0160307
4-20,90,0
2-5,41,1.60239
2-7,32,1.5569
1-13,41,0.701164
4-2,23,1.94226
4-11,30,0.209497
1-6,64,1.03765
2-9,10,0.518185
2-3,32,2.2818
1-10,21,0.993881
3-20,32,0.160011
2-2,35,2.65042
4-19,88,0.000793027
3-19,32,0.136357
4-13,15,0
2-11,94,0.258289
3-18,32,1.04633
3-3,39,2.0542
3-17,32,0.0111312
2-1,28,3.23842
2-4,6,0.978801
3-16,32,0.590649
3-1,28,3.41471
3-7,32,1.23768
2-13,47,0.536209
4-10,51,0.345205
2-14,51,0.371334
3-4,81,1.24919
2-9,17,0.830881
1-4,45,2.09866
2-7,66,0.890016
3-2,68,1.87118
2-14,60,0.321772
4-10,32,0.494887
4-9,32,0.674726
4-8,32,0.583217
4-6,32,0.952156
4-5,32,1.30821
2-15,40,0.677386
4-4,32,1.47608
4-2,78,1.25282
4-11,87,0.156644
2-16,23,0.36749
4-3,32,1.89272
3-20,85,0.0120231
4-1,32,2.622
1-18,31,0.556989
2-20,66,0.0349276
4-19,98,-0.0572347
3-17,92,0.0273758
3-3,51,1.63267
1-17,31,0.343802
1-3,7,1.4898
1-14,31,0.978751
3-14,73,0.191984
2-19,54,0.0578021
3-11,48,0.543951
1-10,31,0.966637
1-9,31,0.939775
4-20,97,0
2-5,34,1.73919
1-7,69,0.893417
2-17,31,0.267664
2-1,32,3.06916
4-18,95,0.0470231
3-13,13,0.0062613
1-15,47,0.589798
1-20,58,0.131685
2-13,31,0.698244
1-10,13,0.978575
2-12,31,0.929308
4-10,86,0.196262
1-8,9,0.554346
1-11,77,0.503316
4-8,28,0.534885
2-10,31,0.866712
2-3,55,1.75655
2-7,31,1.62758
1-3,13,2.31273
2-8,13,1.17157
2-6,31,1.40566
3-20,48,0.0397849
2-2,31,2.66287
2-19,95,-0.0307699
3-14,48,0.27991
4-18,82,0.0135294
4-14,59,0.115227
3-20,31,0.148184
2-14,37,0.510953
1-8,40,1.33937
4-16,42,0.0036913
2-2,88,1.55296
4-13,58,0.0994535
3-17,31,0.0173925
2-1,87,1.90356
2-4,57,1.7537
3-16,31,0.436204
3-15,31,0.68475
3-11,79,0.296832
3-14,92,0.10075
2-19,43,0.0735464
3-12,31,1.12167
3-11,31,0.555163
2-11,96,0.152707
4-11,95,0.0571733
4-2,86,1.05971
3-1,11,2.65142
3-7,31,1.40783
3-4,19,1.94404
1-7,42,1.33571
3-10,80,0.385856
1-19,55,0.0875552
3-6,31,1.51445
3-2,32,2.46623
1-7,38,1.5342
3-4,31,2.153
3-4,40,2.07878
4-13,88,0.0269204
4-8,94,0.252918
3-2,31,2.44595
2-13,44,0.606275
4-5,47,1.43569
4-13,41,0.123565
4-18,31,0.55656
4-16,31,0.34785
3-20,51,0.00379203
4-18,77,0.0441485
4-14,50,0.150732
3-1,87,1.78559
4-10,89,0.14729
1-8,10,1.2716
1-11,78,0.561466
2-10,30,0.95623
4-8,31,0.56678
2-4,79,1.34916
4-2,40,1.45382
1-16,49,0.388514
2-15,35,0.639504
3-9,11,0.846667
4-4,31,2.17196
4-2,97,0.895664
1-6,82,0.893424
4-11,44,0.350966
4-3,31,1.73639
3-2,77,1.72611
1-18,30,0.517031
2-20,69,0.0464142
4-19,99,-0.0370059
3-17,95,0.0207035
3-3,50,1.681
1-17,30,0.444039
1-3,4,0.96884
1-14,30,0.933497
3-11,49,0.575394
1-9,30,1.02055
2-3,10,1.91655
4-3,24,1.53027
