DownAndDistance,Yardline,Expected Points Added (EPA)
2-1,59,2.59958
2-2,60,2.08658
4-19,35,0
3-19,59,0.0475065
2-4,29,2.19872
3-16,59,0.109799
2-19,68,0.0411215
3-14,59,0.172384
4-15,66,0.181669
3-13,59,0.227823
4-6,79,0.582712
3-12,59,0.38867
3-14,80,0.122194
2-19,63,0.0646349
3-11,59,0.443846
3-10,59,0.505139
4-4,79,0.849355
3-9,59,0.477516
3-8,59,0.681502
3-1,23,3.17806
3-7,59,0.956228
3-14,28,0.490745
3-6,59,1.03355
3-4,59,1.57531
3-17,36,0.043493
3-3,59,1.52992
3-2,59,1.96828
4-17,59,0
2-14,86,0.186026
4-14,37,0
1-20,67,0.117826
1-12,37,1.02332
4-15,59,0.127483
4-12,59,0.304907
2-14,59,0.280932
4-10,59,0.319993
4-9,59,0.164983
4-5,59,0.649818
2-8,37,1.03377
1-3,37,2.14584
2-6,39,1.38577
1-14,61,0.478319
3-9,47,0.709094
4-4,59,1.04953
4-2,69,0.965443
4-11,72,0.216859
2-16,32,0.649359
4-3,59,0.845475
3-18,69,0.187927
4-2,59,1.32463
4-1,59,1.47764
1-18,58,0.389465
2-4,66,1.54126
1-6,16,1.91126
4-2,39,1.54182
1-16,58,0.179151
1-15,58,0.66439
3-9,40,0.766846
4-4,62,0.822332
1-3,32,2.57542
2-6,40,1.4134
2-8,56,0.763819
1-14,58,0.445922
1-13,58,0.49282
1-12,58,0.828066
2-18,94,0.0159504
1-9,58,0.751217
1-7,58,1.17646
4-14,94,0.0452074
3-12,77,0.309355
1-5,68,1.35329
1-16,80,0.0772098
1-6,58,1.31044
3-4,78,1.23505
2-9,98,0.246914
1-4,58,1.70487
2-5,58,1.46116
4-20,73,0.00233459
2-6,14,1.95276
1-14,20,0.777875
2-8,30,1.19325
1-3,58,1.70142
1-2,58,2.40176
1-16,97,0.0420485
1-5,53,1.66159
2-20,58,0.141887
3-11,60,0.432513
3-5,89,1.05853
2-17,58,0.121909
2-15,58,0.415915
2-13,58,0.309299
1-1,42,2.77937
1-10,86,0.42381
3-8,74,0.512722
1-5,61,1.39253
2-12,58,0.859129
2-11,58,0.562186
1-5,69,1.31748
1-16,81,0.082364
2-6,42,1.39322
1-14,56,0.55046
2-8,58,0.777882
2-8,42,1.09207
1-14,40,0.907186
1-3,46,2.3021
2-6,58,1.17568
4-11,32,0.309286
4-2,29,1.34868
1-6,78,0.971732
3-12,50,0.480822
4-6,70,0.529958
2-3,58,1.71246
2-1,58,2.54224
2-2,61,2.04199
4-19,34,0
3-19,58,0.0373492
2-4,28,2.26115
3-16,58,0.122228
4-7,91,0.348362
3-15,58,0.260954
4-15,67,0.188552
3-13,58,0.210077
4-6,78,0.652744
3-12,58,0.457531
3-14,83,0.167238
2-19,60,0.0605007
3-11,58,0.432198
3-10,58,0.556667
4-4,76,0.783164
3-9,58,0.473875
3-8,58,0.683837
3-1,22,3.80983
3-7,58,0.964865
3-14,29,0.47816
3-6,58,0.968224
3-4,58,1.57831
3-17,39,0.0648721
3-3,58,1.41166
3-2,58,2.13842
4-17,58,0
2-14,85,0.170644
4-14,36,0
1-20,64,0.247086
1-12,38,1.10137
4-15,58,0.102522
4-12,58,0.492241
2-14,58,0.379717
4-10,58,0.261576
4-9,58,0.139591
4-5,58,0.910028
2-6,36,1.54162
2-8,36,1.14675
1-3,36,2.23665
1-14,62,0.479665
3-9,44,0.619223
4-4,58,0.881233
4-2,68,1.11033
4-11,73,0.237092
2-16,33,0.50701
4-3,58,1.01093
3-18,90,0.0517309
4-11,11,0.13914
4-2,58,1.242
4-1,58,1.61744
1-18,57,0.435248
2-4,71,1.56194
4-2,32,1.50222
1-6,29,1.73512
1-16,57,0.177633
1-15,57,0.488251
3-9,43,0.524151
4-4,63,0.818619
1-3,33,2.00845
2-6,43,1.4425
2-8,57,0.813033
1-14,57,0.494091
1-13,57,0.514612
1-12,57,0.619313
1-7,57,1.22215
3-14,47,0.274855
2-19,88,0.000777875
4-6,98,0.298567
4-14,93,0.0392402
3-12,78,0.27147
1-16,93,0.0515398
1-5,89,1.08069
1-6,57,1.28171
3-4,77,1.39294
1-4,57,1.80215
2-17,83,0.0464688
2-5,61,1.43956
4-20,70,0.00997816
1-14,17,0.784595
2-8,17,1.36915
2-6,51,1.18717
1-3,57,1.7857
1-2,57,2.20863
3-5,90,0.898859
2-17,57,0.119467
2-15,57,0.47541
2-13,57,0.376178
1-1,43,3.02657
1-10,87,0.445993
3-8,73,0.453867
1-5,60,1.45303
2-12,57,0.524452
2-11,57,0.609691
3-20,82,0.00944753
2-8,23,1.37728
1-14,43,0.796826
1-3,51,2.09694
2-6,57,1.25514
4-11,39,0.400855
4-2,30,1.80149
1-6,75,1.07082
3-12,49,0.394627
4-6,65,0.751546
2-3,57,1.72968
4-19,62,0.0123572
3-19,62,0.0356057
2-2,57,2.29204
2-1,57,2.82787
2-2,58,2.07992
4-19,33,0
3-19,57,0.0450026
2-4,31,2.64321
3-16,57,0.119812
2-19,70,0.0410292
3-14,57,0.309999
4-15,68,0.191152
3-13,57,0.195833
4-6,73,0.685492
3-12,57,0.340014
1-17,75,0.110849
3-10,57,0.463996
4-4,73,0.646716
3-9,57,0.584969
3-8,57,0.678981
3-1,21,2.924
3-7,57,0.830999
3-14,30,0.484299
3-6,57,0.924156
3-4,57,1.64223
3-17,34,0.152471
3-3,57,1.55429
3-2,57,2.11817
3-18,34,0.42229
2-11,80,0.416484
4-17,57,0
2-14,84,0.207654
4-14,39,0.0841932
1-20,65,0.104691
1-12,39,1.04167
4-15,57,0.100214
2-3,75,1.49389
4-12,57,0.309999
2-14,53,0.487469
4-10,57,0.281395
4-9,57,0.129946
3-15,92,0.11121
4-7,57,0.586589
4-5,57,0.753357
1-3,35,2.42342
2-8,39,1.02923
2-6,41,1.477
1-14,59,0.435329
3-9,41,0.885913
4-4,57,0.86322
4-2,71,1.19678
4-11,78,0.226859
2-16,46,0.392203
4-3,57,0.806286
3-18,71,0.205225
4-2,57,1.48835
4-1,57,1.30539
1-18,56,0.405045
2-4,64,1.61923
1-6,18,1.23495
4-2,33,1.66552
1-16,56,0.17116
1-15,56,0.623224
3-9,42,0.654131
4-4,60,0.884858
1-13,56,0.464288
4-15,56,0.132596
1-12,56,0.624999
1-7,56,1.18144
4-6,99,0.338023
4-14,92,0.0417869
3-12,79,0.284766
1-5,90,1.11854
1-16,82,0.0780827
1-6,56,1.28459
3-4,76,1.32945
1-4,56,1.96872
2-5,60,1.41883
4-20,71,0.00321958
1-14,18,0.916232
2-8,16,0.994249
2-6,48,1.46162
1-3,56,1.6767
1-2,56,2.34667
3-11,62,0.42797
2-17,56,0.110657
2-15,56,0.446662
2-13,56,0.35976
1-3,83,1.32588
4-17,65,0
3-18,26,0.827187
2-11,56,0.619312
3-20,83,0.0188987
1-3,48,1.88405
2-8,40,1.04367
1-14,42,0.771825
2-6,56,1.10794
4-11,38,0.41457
4-2,31,1.5507
1-6,72,0.884963
3-12,48,0.382945
4-6,64,0.655189
2-3,56,1.84435
4-19,63,0.00374975
3-19,63,0.0308422
2-2,56,2.30408
2-1,56,2.5917
2-2,59,2.10102
4-19,32,0
3-19,56,0.0455828
2-4,30,2.31741
3-16,56,0.125558
4-7,37,1.22772
3-15,56,0.347305
2-19,71,0.040581
3-14,56,0.228099
4-15,69,0.155913
3-13,56,0.208111
4-6,72,0.549908
3-12,56,0.381705
3-14,81,0.151473
2-19,62,0.0548386
3-11,56,0.444947
3-10,56,0.530112
4-4,78,0.76686
3-9,56,0.530516
3-8,56,0.630948
3-1,20,2.78462
3-7,56,0.799479
3-14,31,0.346094
3-6,56,1.10894
3-4,56,1.68554
3-17,37,0.0369386
3-3,56,1.68136
3-2,56,2.2515
4-17,56,0
4-14,38,0.12519
1-20,70,0.227297
2-3,74,1.5206
4-12,56,0.232096
2-14,52,0.507781
4-10,56,0.367504
4-9,56,0.183349
3-15,91,0.129363
4-7,56,0.676214
1-20,93,-0.0464038
4-14,27,0
4-6,56,0.643873
4-5,56,0.839202
1-3,34,2.07065
2-8,38,1.08334
2-6,38,1.52454
1-14,60,0.634307
3-9,46,0.664827
4-4,56,1.15887
4-2,70,1.11
4-11,79,0.152242
2-16,47,0.210449
4-3,56,1.01469
3-18,68,0.184396
4-2,56,1.03603
4-1,56,1.82306
1-20,55,0.174608
1-18,55,0.371306
2-4,77,1.44086
4-2,42,1.25476
1-16,55,0.251582
1-15,55,0.819919
3-9,21,0.729062
4-4,61,0.834763
1-13,55,0.470137
1-12,55,0.832281
2-18,35,0.739383
1-9,55,0.852132
1-7,55,1.24845
1-5,87,1.1052
1-16,71,0.121659
1-6,55,1.44468
2-19,38,0.112113
3-14,89,0.0818688
1-1,16,3.70101
1-10,80,0.462012
3-8,76,0.39103
2-20,56,0.135856
1-5,55,1.46967
3-4,75,1.33046
1-4,55,1.93932
2-17,81,0.0456737
2-5,63,1.43537
4-20,68,0.0160151
2-8,19,1.33828
1-14,47,0.615338
2-6,53,1.44777
1-3,55,2.17467
1-2,55,2.52454
2-20,55,0.213353
2-17,55,0.104212
2-15,55,0.4706
2-13,55,0.388076
4-17,80,0
2-11,55,0.660722
2-8,21,1.57065
1-14,45,0.631641
1-3,53,1.73101
2-6,55,1.32097
2-1,55,2.58477
3-13,48,0.524113
4-18,58,0.173426
3-20,55,0.0299519
3-19,99,-0.159827
3-3,42,1.78926
3-17,55,0.075312
2-4,17,2.83474
3-16,55,0.139552
4-6,75,0.635373
3-12,55,0.397366
3-10,55,0.422036
4-4,83,0.743328
3-9,55,0.587507
3-8,55,0.6883
3-1,35,2.8666
3-7,55,1.10882
3-14,32,0.338526
3-6,55,1.20575
3-4,55,1.76364
3-2,55,1.98775
4-8,63,0.182467
3-7,91,0.523524
3-1,55,2.436
3-18,44,0.256486
2-11,82,0.396208
4-17,55,0
1-12,41,1.18481
4-15,55,0.137195
2-3,73,1.59081
4-12,55,0.22571
1-6,91,0.782315
4-11,55,0.306572
4-9,55,0.219284
1-8,50,0.887112
4-16,48,0.0793686
1-11,86,0.401337
3-7,83,0.622677
3-1,79,2.0227
4-8,55,0.200809
4-5,55,0.945573
4-11,68,0.159582
2-16,36,0.559947
4-3,55,1.15642
3-18,73,0.178313
1-5,98,0.975493
1-6,96,0.711274
4-2,55,1.3484
4-1,55,1.7911
1-20,54,0.180278
1-18,54,0.503884
2-4,78,1.37687
4-2,43,1.2668
1-16,54,0.229622
1-15,54,0.493242
1-13,54,0.503333
1-12,54,0.713011
2-18,34,0.889835
1-9,54,0.754459
4-12,32,0.745757
2-3,82,1.39799
3-14,38,0.303342
3-6,49,1.13351
2-19,81,0.0389963
1-5,80,1.19332
1-16,68,0.110276
1-6,54,1.38931
2-19,39,0.099468
3-14,88,0.100362
1-1,17,3.63569
1-10,81,0.45259
3-8,67,0.539736
3-4,74,1.27054
1-4,54,1.77149
2-17,82,0.0423773
2-5,62,1.41892
4-20,69,0.0179635
1-14,16,1.37977
2-8,18,1.36754
2-6,50,1.32579
1-3,54,1.80519
1-2,54,2.53108
2-20,54,0.0825056
2-17,54,0.116941
2-15,54,0.513664
2-13,54,0.344905
4-17,83,0
2-11,54,0.688519
2-8,22,1.66598
1-14,44,0.653631
1-3,50,1.89235
2-6,54,1.20766
2-1,54,2.74331
3-13,47,0.466044
4-18,61,0.199612
3-20,54,0.0384196
3-19,96,-0.251605
3-3,45,1.84166
3-17,54,0.107995
2-4,16,2.81193
3-16,54,0.105105
2-19,65,0.0546041
3-14,54,0.263723
4-6,74,0.546966
3-12,54,0.451494
4-19,95,-0.154684
3-19,31,0.123835
3-3,86,1.20917
3-10,54,0.486915
4-4,80,0.841878
3-9,54,0.575778
3-8,54,0.717271
3-1,34,2.76165
3-7,54,1.15901
3-14,33,0.329201
3-6,54,1.16731
3-4,54,1.77629
3-2,54,1.94366
4-8,62,0.204232
3-7,90,0.55711
3-1,54,2.28286
3-18,45,0.207974
2-11,81,0.360849
4-17,54,0
1-12,42,0.964013
4-15,54,0.0958331
2-3,72,1.4558
4-12,54,0.367555
1-6,88,0.867618
4-11,54,0.396935
2-14,54,0.348532
4-10,54,0.327853
4-9,54,0.131995
4-16,55,0.10633
1-8,51,0.992367
1-11,87,0.3529
3-7,82,0.684657
3-1,78,2.07806
4-8,54,0.28217
4-5,54,0.713191
4-11,69,0.24779
2-16,37,0.522137
4-3,54,0.996216
3-18,78,0.144905
1-6,99,0.210866
1-5,99,0.760957
4-2,54,1.4016
4-1,54,1.84541
1-20,53,0.181774
1-18,53,0.507568
2-4,83,1.25855
1-6,97,0.559882
1-5,97,0.954001
4-2,52,1.28705
1-16,53,0.224513
1-15,53,0.587046
1-13,53,0.468485
1-12,53,0.817669
2-18,93,0.108026
1-9,53,0.7196
1-5,85,1.14682
1-16,65,0.129599
1-6,53,1.45079
3-8,66,0.475873
3-4,73,1.31747
1-4,53,1.80569
2-17,87,0.038361
4-20,66,0.0183231
1-2,53,2.39234
1-5,12,2.09064
2-20,53,0.15527
2-17,53,0.127243
2-15,53,0.549885
2-13,53,0.387409
1-3,94,1.10721
4-17,82,0
2-11,53,0.83201
2-1,53,2.80845
3-13,50,0.308731
4-18,56,0.179249
3-20,53,0.0156409
2-2,62,1.97594
4-19,37,0
3-19,53,0.0872278
3-19,93,-0.0122354
3-3,40,1.70255
3-17,53,0.0737021
2-4,19,2.13241
3-16,53,0.115368
4-6,69,0.661639
3-12,53,0.335297
3-11,53,0.486481
3-10,53,0.464267
4-4,93,0.534813
3-9,53,0.640471
3-8,53,0.63216
3-1,33,3.03404
3-7,53,1.11347
3-14,34,0.34176
3-6,53,1.00462
3-4,53,1.86606
3-2,53,2.10871
4-8,57,0.253825
3-7,89,0.529799
3-1,53,2.58505
4-2,90,0.941082
3-18,46,0.259607
2-11,84,0.413258
4-17,53,0
1-12,43,1.05083
4-15,53,0.117059
2-3,79,1.44172
4-12,53,0.335038
4-9,53,0.218989
3-7,85,0.744793
3-1,65,2.03665
4-8,53,0.237739
4-5,53,0.816411
3-9,29,0.793011
4-4,53,0.977979
4-11,74,0.141916
2-16,34,0.666392
4-3,53,1.12376
3-18,75,0.177069
1-5,96,0.826876
1-16,52,0.208031
4-2,53,1.30754
4-1,53,1.63493
1-20,52,0.169167
1-18,52,0.500066
2-4,76,1.39878
1-15,52,0.651683
1-13,52,0.578836
1-12,52,0.664694
2-18,92,0.12768
1-9,52,0.887794
1-5,86,1.13726
1-16,70,0.111328
1-6,52,1.20653
2-19,37,0.13514
3-14,90,0.0966878
3-8,65,0.527991
3-4,72,1.40035
1-4,52,1.99223
2-17,80,0.0514113
4-20,67,0.0101607
2-8,20,1.36562
1-14,46,0.618567
2-6,52,1.2058
1-3,52,1.81275
1-2,52,2.4065
2-20,52,0.0863631
2-17,52,0.119082
2-15,52,0.552671
2-13,52,0.345303
1-3,95,1.34031
4-17,85,0
2-11,52,0.754675
4-10,99,-0.157914
1-8,28,1.62423
1-11,56,0.716486
2-10,52,0.671729
2-1,52,2.77476
3-13,49,0.261195
4-18,59,0.220607
3-20,52,0.0120528
2-2,63,2.00987
4-19,36,0
3-19,52,0.0394643
3-19,98,-0.182337
3-3,43,1.60585
3-17,52,0.0726198
2-4,18,2.36068
3-16,52,0.0872016
4-6,68,0.635698
3-12,52,0.442272
3-10,52,0.63515
4-4,82,0.615944
3-9,52,0.667084
3-8,52,0.719485
3-1,32,2.7427
3-7,52,0.967841
3-14,35,0.374473
3-6,52,1.13181
3-4,52,1.88964
3-2,52,2.31995
4-8,56,0.201597
3-7,88,0.549804
3-1,52,2.53843
3-18,47,0.173443
2-11,83,0.377765
4-17,52,0
1-12,44,0.946811
4-15,52,0.117632
4-13,52,0.139927
2-3,78,1.34457
4-12,52,0.175002
4-9,52,0.145696
3-7,84,0.732932
3-1,64,2.32624
4-8,52,0.214671
4-5,52,0.822172
4-11,75,0.190787
2-16,35,0.530817
4-3,52,1.32203
3-18,72,0.193936
4-1,52,1.74949
1-20,51,0.206966
1-18,51,0.577302
2-4,73,1.40861
1-6,27,1.78676
4-2,46,1.2753
1-16,51,0.238467
1-15,51,0.653791
1-13,51,0.581602
1-12,51,0.781123
1-8,23,2.2342
1-11,51,0.751752
2-18,39,0.735788
1-9,51,1.12458
3-6,50,1.14943
3-14,37,0.28215
2-19,82,0.0263475
2-3,81,1.29535
1-16,91,0.0588005
1-5,83,1.12276
1-6,51,1.38379
1-1,44,2.88324
1-10,84,0.427087
3-8,72,0.509562
2-12,56,0.516467
1-5,51,1.56933
1-4,51,1.80585
2-17,85,0.0480728
4-20,64,0.0212275
1-2,51,2.29674
1-5,14,2.40033
2-20,51,0.154548
3-11,55,0.539014
2-17,51,0.104822
2-15,51,0.488262
2-13,51,0.377878
1-3,92,1.16222
4-17,84,0
2-11,51,0.760594
4-20,80,0.0048232
2-5,51,1.59506
2-1,51,3.04329
2-2,52,2.13255
4-19,43,0.0532735
3-19,51,0.0568932
3-19,95,-0.192441
3-3,22,2.31632
3-17,51,0.108989
2-4,21,2.5587
3-16,51,0.107553
2-19,92,-0.0448694
3-14,51,0.359863
4-3,6,2.19448
2-16,53,0.186726
4-19,53,0.0279314
4-18,57,0.244492
3-13,51,0.220813
3-14,72,0.160025
2-19,55,0.0688164
3-11,51,0.553923
3-10,51,0.589855
4-4,87,0.560385
3-9,51,0.560143
3-8,51,0.661624
3-1,47,2.70866
3-7,51,1.10101
3-14,36,0.359789
2-19,83,0.0282508
3-6,51,1.26259
3-4,51,1.87307
3-2,51,2.10406
4-8,59,0.313313
3-7,71,0.86889
3-1,51,2.37263
2-16,55,0.197713
3-13,53,0.322618
4-19,51,0.0297488
4-17,51,0
1-12,45,0.911825
4-15,51,0.182457
4-18,74,0.122881
4-14,51,0.119865
4-13,51,0.120249
2-3,77,1.48175
4-12,51,0.373647
4-9,51,0.173398
3-7,95,0.11321
3-1,75,2.09607
4-8,51,0.293085
4-5,51,0.776673
3-9,23,1.08295
4-4,51,0.829385
4-11,64,0.222171
2-16,56,0.171773
4-3,51,1.12096
3-18,77,0.163409
4-2,51,1.47207
4-1,51,1.55265
1-20,50,0.170382
1-18,50,0.553127
2-4,74,1.52089
1-6,24,1.66649
4-2,47,1.63382
1-16,50,0.243401
1-15,50,0.615255
3-9,16,0.920411
4-4,54,1.01586
1-13,50,0.571843
1-12,50,0.765501
1-8,22,1.75499
1-11,50,0.980664
1-18,94,0.0490632
2-18,38,0.788492
1-9,50,0.894201
2-3,86,1.36579
3-14,42,0.297017
2-19,85,0.0205148
1-5,92,0.991063
1-16,88,0.0766819
1-6,50,1.49728
1-1,45,2.83913
1-10,85,0.465422
3-8,79,0.431993
1-5,50,1.58089
1-4,50,2.12858
2-17,86,0.0207447
4-20,65,0.0219271
1-2,50,2.51214
1-5,13,2.40114
2-20,50,0.100469
3-11,52,0.536569
2-17,50,0.113421
2-15,50,0.52463
2-13,50,0.422247
1-3,93,1.26124
4-17,87,0
2-11,50,0.743541
2-1,50,2.69933
2-2,53,2.31548
4-19,42,0.0145495
3-19,50,0.0553345
4-13,29,0.90441
2-11,64,0.50667
3-18,50,0.160397
3-19,92,-0.0933398
3-3,41,1.5893
3-17,50,0.137808
2-4,20,2.09804
3-16,50,0.126447
4-19,52,0.0333896
4-3,5,0.90441
2-16,50,0.2095
3-10,50,0.571142
1-10,93,0.344172
1-1,21,3.7477
3-5,50,1.55642
2-4,35,2.21086
3-20,63,0.0414555
3-13,40,0.566706
4-18,50,0.131075
1-12,46,0.995349
4-15,50,0.161902
4-10,87,0.197294
1-11,76,0.527544
1-8,8,2.9379
2-14,50,0.539391
4-10,50,0.409431
3-9,20,0.857293
4-4,50,0.944566
4-11,65,0.247297
2-16,57,0.169665
4-3,50,1.20557
3-18,66,0.180515
4-2,50,1.63799
4-12,33,0.651493
2-3,83,1.33023
3-14,39,0.287036
3-6,48,1.23449
2-19,80,0.028093
1-5,81,1.16737
1-16,69,0.114331
1-6,49,1.40237
1-1,46,2.8236
1-10,82,0.484219
3-8,78,0.426902
1-5,49,1.59434
1-2,49,2.45869
1-5,8,0.740842
2-20,49,0.10144
3-11,41,0.732979
4-19,57,0.0167527
4-3,10,1.44391
2-16,49,0.233432
4-16,38,0.177408
4-10,53,0.336151
2-14,49,0.448957
1-3,90,1.13156
4-17,86,0
2-11,49,0.675357
3-20,90,0.0180719
1-5,76,1.22927
1-16,40,0.435651
2-5,99,0.838956
4-20,32,0.41742
3-16,23,0.900236
2-4,49,1.96702
4-19,38,0.00347966
3-19,54,0.0380874
2-2,49,2.3094
2-1,49,2.78336
4-13,32,0.41742
2-11,77,0.440284
3-18,49,0.136151
2-4,23,2.15784
3-16,49,0.121138
4-19,55,0.0301598
4-3,4,0.97398
2-16,51,0.190312
4-19,94,-0.0872993
3-19,30,0.106442
3-3,87,1.02636
3-10,49,0.528946
1-10,90,0.37189
1-1,22,3.84848
3-5,49,1.47474
2-4,34,2.40132
3-20,50,0.0280467
3-13,43,0.530635
4-18,49,0.088093
1-11,73,0.505057
4-10,82,0.203027
1-8,13,1.95473
2-14,45,0.632264
4-10,49,0.397943
4-11,70,0.193397
2-16,38,0.467189
4-3,49,0.94478
2-3,80,1.45415
1-16,90,0.0660185
1-5,82,1.19339
1-6,48,1.53635
1-1,47,2.91944
1-10,83,0.454715
3-8,77,0.410983
2-20,57,0.192187
1-5,48,1.66918
1-2,48,2.43107
3-11,54,0.715405
4-19,54,0.0260069
4-3,11,2.05827
2-16,48,0.221874
4-16,37,0.0878888
4-10,52,0.393992
2-14,48,0.414062
1-3,91,1.06825
4-17,89,0
2-11,48,0.691475
4-17,64,0
1-3,80,1.43949
4-20,31,0
3-16,22,0.313761
2-4,48,1.90055
4-19,39,0.00530956
3-19,55,0.0545928
2-2,48,2.32133
2-1,48,2.69367
4-13,31,1.18269
2-11,78,0.402397
3-18,48,0.187351
2-4,22,2.6795
3-16,48,0.124559
4-7,93,0.0744592
3-15,48,0.542486
3-19,25,0.359677
4-19,65,0.00957268
3-3,84,1.23154
3-10,48,0.564002
1-10,91,0.379641
1-1,23,3.42892
3-5,48,1.5936
2-4,33,2.13883
3-20,61,0.0696039
3-13,42,0.436616
4-18,48,0.125741
1-11,74,0.539719
4-10,85,0.152111
1-8,14,1.63218
2-14,44,0.471069
4-10,48,0.409668
4-11,71,0.22541
2-16,39,0.39386
4-3,48,1.11546
3-18,76,0.166691
4-2,48,1.47225
1-6,15,2.04638
1-5,79,1.22602
1-16,47,0.372268
1-13,47,0.578673
4-15,49,0.120504
1-12,47,0.84075
2-12,49,0.830086
1-5,36,1.9389
1-1,35,2.87629
1-10,47,0.746833
1-7,47,1.53846
4-12,43,0.428947
2-3,69,1.50189
4-6,80,0.62375
3-12,32,0.887685
1-16,79,0.0923788
1-5,47,1.63436
1-6,47,1.51384
1-1,56,2.63788
1-10,56,0.734584
2-12,44,0.817303
1-7,85,0.757514
2-17,47,0.130117
4-18,47,0.11462
3-13,29,0.733787
1-3,72,1.54293
4-17,72,0
3-18,19,0.226103
2-11,47,0.833328
2-12,94,0.188656
2-7,47,1.28128
4-17,91,0
1-3,89,1.34963
2-5,93,0.978525
4-20,38,0
2-4,47,1.85292
2-1,47,2.96383
3-20,47,0.0222556
3-3,34,2.3531
3-17,47,0.152541
2-4,9,2.1063
3-16,47,0.133954
3-10,47,0.70639
1-4,49,2.03844
3-1,27,3.37813
3-7,47,1.09968
3-5,47,1.55579
2-4,32,2.12904
4-9,47,0.280467
4-1,24,2.23256
4-8,47,0.272239
4-6,47,0.916837
2-16,28,0.415528
4-3,47,1.17804
1-1,53,2.60909
1-10,61,0.63092
1-16,66,0.152499
1-6,40,1.62353
1-5,42,1.88482
2-12,47,0.767288
3-10,89,0.286312
1-19,46,0.229854
1-6,12,2.42435
1-5,78,1.30091
1-16,46,0.364827
2-3,76,1.47287
4-12,50,0.393165
2-12,50,0.653894
1-6,37,1.94367
1-5,37,1.87672
1-1,34,3.18495
1-10,46,0.844986
3-4,23,1.98654
1-7,46,1.41171
4-12,40,0.114685
2-3,90,1.26413
4-6,81,0.53914
3-12,33,0.759213
1-16,76,0.0996227
1-5,40,1.73409
1-6,46,1.49799
1-1,57,2.98954
1-10,57,0.731925
2-12,43,0.821552
1-16,78,0.101735
1-6,44,1.42648
1-5,46,1.66072
3-4,82,1.23538
2-9,30,1.15909
1-4,46,2.02658
1-5,26,1.62001
2-20,47,0.325064
1-15,70,0.305601
1-2,46,2.1715
1-7,84,0.778314
2-17,46,0.085214
3-19,48,0.0853659
4-19,40,0.0136322
4-18,44,0.0830648
3-13,30,0.64952
1-3,73,1.66614
4-17,75,0
2-11,46,0.860294
2-12,95,0.138643
2-7,46,1.28233
2-5,94,0.900719
4-20,37,0
2-4,46,1.88696
3-3,96,0.956621
4-19,85,0.00963865
3-19,37,0.0598302
2-2,46,2.32565
2-1,46,3.17081
3-20,46,0.0334653
3-3,37,2.06132
3-17,46,0.103833
2-4,8,3.65962
3-16,46,0.203938
4-3,9,1.47195
2-16,62,0.175361
4-19,56,0.0135015
4-18,60,0.178748
3-13,46,0.33748
3-11,46,0.93133
3-10,46,0.769621
1-4,48,1.91098
3-1,26,3.05199
3-7,46,1.09759
3-5,46,1.6976
3-7,50,0.991444
3-1,46,2.83067
2-4,39,2.04564
3-13,28,0.908087
4-18,46,0.141226
3-4,83,1.22718
2-9,31,1.24132
1-4,47,1.84324
1-8,96,0.334361
1-11,36,0.863063
2-10,48,0.739003
4-9,46,0.217932
4-1,25,1.99419
4-8,46,0.251351
4-6,46,0.933665
2-16,29,0.655106
4-3,46,1.07027
2-10,61,0.561908
1-11,47,0.855512
1-18,45,0.652027
1-18,47,0.526154
2-10,63,0.533549
1-11,45,0.757718
2-12,63,0.599778
1-5,58,1.45086
1-1,37,3.35589
1-10,45,0.91523
3-4,22,2.44138
1-7,45,1.5845
4-12,45,0.210902
2-3,71,1.57235
4-6,86,0.553575
3-12,34,0.922824
1-16,73,0.11344
1-5,45,1.67326
1-6,45,1.41863
2-12,42,0.889261
1-1,58,2.5099
1-10,38,0.969925
1-5,25,2.01712
2-20,46,0.11285
1-15,69,0.368745
1-2,45,2.52865
1-7,83,0.85631
2-17,45,0.105991
3-19,45,0.0486441
4-19,45,0.0223383
4-18,33,0
3-13,27,0.695861
1-3,70,1.60834
4-17,74,0
2-11,45,0.845552
4-9,49,0.205059
1-17,45,0.162601
4-8,78,0.13767
1-11,31,1.28133
2-10,45,0.742417
2-9,45,0.94655
4-1,47,1.6225
3-20,78,0.024784
4-17,93,0
1-3,87,1.30031
2-5,95,0.888077
4-20,36,0
2-4,45,1.98027
1-16,23,0.487481
4-11,27,0.299335
4-2,10,1.93081
1-6,71,0.97633
2-9,9,2.44949
2-3,45,2.0899
3-3,99,0.788462
4-19,82,0.00779717
3-19,42,0.0321126
2-2,45,2.36889
2-1,45,2.99463
1-10,22,1.46791
3-20,45,0.0653914
3-7,80,0.661816
3-1,76,1.97928
4-8,48,0.330347
2-11,15,0.748351
3-3,32,1.94776
3-17,45,0.113799
2-4,11,2.39804
3-16,45,0.208953
4-3,8,0.82277
2-16,63,0.173624
4-19,59,0.0215826
4-18,63,0.15601
3-13,45,0.46452
4-6,93,0.47553
3-12,45,0.429051
3-10,45,0.601896
1-10,94,0.317415
1-1,18,3.7106
3-5,45,1.66909
3-7,49,1.16811
3-1,45,2.56893
3-13,31,0.889429
4-18,45,0.110506
1-11,35,1.22751
2-10,49,0.760506
4-9,45,0.278749
4-1,26,2.3193
4-8,45,0.302218
4-14,14,0.90441
4-6,45,0.808994
2-16,26,0.439724
4-3,45,1.10375
3-20,72,0.0289735
2-6,33,1.58554
1-14,35,1.14696
1-3,43,2.16029
2-8,47,0.907513
4-1,45,1.81726
2-10,62,0.564065
1-11,46,0.900068
