DownAndDistance,Yardline,Expected Points Added (EPA)
1-6,11,1.93182
1-16,35,0.645513
1-15,35,0.584342
2-15,39,0.806671
3-9,33,0.852097
4-4,65,1.31921
1-13,35,0.737097
1-5,59,1.48058
1-1,36,3.20282
1-10,44,0.877658
2-12,48,0.702071
2-10,49,0.782009
1-11,35,1.22751
1-3,71,1.62135
4-17,77,0.0124731
3-18,22,0.432725
2-11,44,0.85674
1-3,70,1.60834
4-17,74,0.0143485
3-18,17,0
2-11,45,0.845552
3-20,77,0.0310541
2-12,81,0.390008
2-7,44,1.41794
4-20,89,0.00466168
2-5,42,1.82569
4-20,86,0.00643875
2-5,45,1.59205
3-4,71,1.45159
1-4,35,2.22012
2-5,86,1.13555
4-20,45,0.0103234
2-4,38,2.36903
1-2,35,3.11738
2-1,45,2.99463
3-19,89,0.011359
3-3,20,2.20685
3-17,49,0.148702
3-11,44,0.652312
3-10,42,0.665691
4-19,69,0.00954315
3-19,21,0.385418
3-3,80,1.38715
3-10,44,0.674773
3-10,43,0.692732
3-8,52,0.73557
3-1,26,3.37957
3-7,46,1.09759
3-1,7,2.7801
3-7,43,1.27912
3-1,27,3.37813
3-7,47,1.09968
3-1,19,3.18392
3-7,39,1.34981
3-1,25,3.45645
3-7,45,1.16477
3-10,65,0.485801
3-14,11,0
3-6,44,1.25828
1-9,96,0.448455
1-18,16,0
2-14,42,0.531613
1-8,43,1.16778
4-16,47,0.0734431
2-3,66,1.56422
4-12,48,0.332642
2-3,76,1.47287
4-12,50,0.393165
3-2,73,1.71779
1-11,87,0.408162
4-16,55,0.10633
1-8,51,0.992367
1-8,80,0.574525
2-14,15,1.04233
4-10,47,0.363101
4-9,48,0.474593
4-5,45,1.51966
4-5,47,1.43569
3-9,24,1.26489
4-4,46,1.59405
3-9,5,0
4-4,45,1.6596
2-16,26,0.439724
4-3,45,1.42858
2-11,8,0
3-18,74,0.184382
4-1,48,2.21372
1-19,16,0
1-20,34,0.468571
1-5,6,0.884935
2-20,43,0.285582
3-11,64,0.416887
3-14,89,0.121157
2-19,38,0.112113
1-18,34,0.695511
2-6,89,0.775687
1-14,75,0.341441
2-8,55,0.802235
1-5,74,1.26475
1-6,8,1.39077
1-16,34,0.576913
1-15,34,0.767053
2-15,45,0.654455
3-9,32,0.906049
4-4,70,1.3385
1-13,34,0.687569
2-10,50,0.726135
1-11,34,0.92109
2-12,92,0.262579
2-7,41,1.46627
2-12,55,0.568975
1-1,61,2.54427
1-10,37,1.102
1-16,74,0.140021
1-6,32,1.6131
1-5,34,1.95131
4-20,87,0.00668913
2-5,44,1.78067
4-20,93,0
2-5,38,1.72984
4-20,90,0.0137529
2-5,41,1.66757
3-4,70,1.52598
1-4,34,2.50098
1-16,17,0.752416
4-2,8,2.0957
4-11,21,0.34785
1-6,69,1.07423
2-9,55,0.727316
2-3,47,1.9346
2-9,51,0.839021
2-3,43,1.99315
2-9,48,0.917007
2-3,42,1.99872
1-2,34,3.06462
3-17,96,0.0144734
4-19,46,0.0480761
3-19,46,0.0491072
2-2,41,2.50348
2-2,40,2.74968
3-17,99,0.0160744
4-19,47,0.0583021
3-19,47,0.0643435
3-19,94,0.0054133
3-3,23,2.23683
3-17,48,0.110072
2-4,13,2.93615
3-16,43,0.189918
2-19,88,0.0150232
3-14,47,0.274855
4-3,9,1.47195
2-16,62,0.175361
4-19,56,0.0135015
4-18,60,0.178748
3-13,46,0.33748
4-3,15,1.49754
2-16,60,0.145289
4-19,58,0.0194768
4-18,62,0.192823
3-13,44,0.604383
3-11,42,0.584523
3-8,47,0.829263
3-8,43,0.878679
3-1,24,3.71968
3-7,44,1.14032
2-19,81,0.0389963
3-14,38,0.303342
3-6,49,1.24146
3-4,45,1.88756
4-9,44,0.544004
4-14,15,0.90441
4-6,44,0.81967
1-5,7,1.09396
2-20,40,0.193618
1-5,5,4.49037
2-20,42,0.23299
1-18,33,0.636097
2-6,90,0.73777
1-14,72,0.370317
2-8,74,0.557333
1-6,21,1.59206
1-16,33,0.616374
3-9,35,0.894432
4-4,71,1.23234
1-10,53,0.757185
2-12,39,1.00613
3-19,3,0
3-3,74,1.37642
3-17,87,0.0330011
1-3,66,1.69904
4-17,78,0.00792183
3-18,21,0.374982
2-11,41,0.734203
1-3,73,1.66614
4-17,75,0.00728947
3-18,16,0
2-11,46,0.860294
4-16,33,0.180463
1-8,33,1.56681
4-6,90,0.355855
3-12,38,0.928658
1-5,33,2.02614
1-6,33,1.65108
2-12,54,0.626704
1-1,62,2.35136
1-10,34,1.00344
3-4,69,1.50593
1-4,33,2.46255
2-5,92,0.966854
4-20,39,0
3-16,14,0
2-4,40,2.18346
1-15,73,0.327383
1-2,33,2.97288
4-13,7,0
4-2,88,1.18875
2-11,86,0.337145
3-18,40,0.727007
2-11,1,0
3-3,34,2.3531
3-17,47,0.152541
4-18,45,0.20871
3-13,31,0.889429
2-4,10,2.65752
3-16,44,0.167085
4-3,12,2.35579
2-16,59,0.160767
4-18,51,0.110277
3-13,41,0.595516
4-6,93,0.47553
3-12,45,0.602816
4-8,36,0.493532
3-7,68,0.862107
3-1,48,2.72047
4-1,25,2.87383
4-8,46,0.502279
1-19,14,0
3-20,63,0.0414555
3-13,40,0.566706
4-18,50,0.131075
1-12,86,0.455919
4-15,42,0.629037
4-9,46,0.446456
3-9,31,0.980751
4-4,43,1.90431
2-16,27,0.69794
4-3,44,1.42229
4-1,46,2.38919
2-20,41,0.230267
1-18,32,0.594498
2-17,41,0.121301
1-6,10,1.37736
1-16,32,0.62696
3-9,34,0.862414
4-4,68,1.33901
1-3,69,1.63543
4-17,79,0.0142401
3-18,20,0.508557
2-11,42,0.835875
4-16,34,0.26012
1-8,32,1.79699
4-12,46,0.280696
2-3,64,1.62281
4-6,91,0.375969
3-12,39,0.854197
2-12,53,0.696743
1-1,63,2.36852
1-10,35,1.1181
1-6,38,1.59222
1-5,32,2.02998
3-4,68,1.46807
1-4,32,2.34623
2-5,90,1.03438
4-20,41,0
3-16,12,0
2-4,42,2.02289
1-15,72,0.292164
1-2,32,2.93433
4-13,18,0.06957
2-11,91,0.294907
3-18,39,0.770836
2-11,2,0
3-3,37,2.06132
3-17,46,0.103833
4-18,42,0.06957
3-13,32,0.743812
4-7,85,0.514835
3-15,40,0.724706
4-6,92,0.509989
3-12,44,0.66579
4-6,89,0.363791
3-12,41,0.834731
3-20,50,0.0280467
3-17,85,0.0496661
3-3,72,1.33291
1-17,16,0
4-14,9,0
4-6,46,0.933665
3-9,28,1.0907
4-4,42,1.67843
2-11,99,0.0692914
4-2,85,1.21059
4-11,88,0.118554
2-16,16,1.28777
4-3,43,1.38381
2-16,31,0.56655
4-3,40,1.64506
4-1,45,2.37432
4-1,44,2.15669
1-19,13,0
3-2,78,1.813
1-8,85,0.615003
2-14,10,0
4-10,42,0.384535
1-18,31,0.556989
2-17,38,0.132305
2-8,3,0
2-6,5,0
1-3,7,1.4898
1-14,31,1.02472
2-13,35,0.68257
3-3,88,1.18865
4-19,77,0.0153715
3-19,13,0
3-17,69,0.0636437
1-3,80,1.43949
4-17,64,0.0254536
3-18,27,0.786141
2-11,39,0.727363
1-17,32,0.42608
4-8,67,0.379473
4-10,5,0
1-11,26,1.80411
2-10,42,0.766454
1-11,22,1.58751
2-10,38,0.870258
1-9,31,1.65889
2-3,31,2.25596
2-9,39,1.04901
4-18,10,0
1-10,16,0.973281
3-20,39,0.132879
2-2,47,2.46421
3-3,97,1.00485
4-19,84,0.00459373
3-19,36,0.0605259
4-13,15,0
2-11,94,0.258289
3-18,32,1.04633
2-4,14,2.3123
3-16,40,0.305624
2-4,12,2.70543
3-16,42,0.181427
1-5,38,1.71742
1-6,36,1.79222
4-6,95,0.477783
3-12,43,0.561852
3-10,37,0.648181
2-13,41,0.677268
3-16,21,0.432725
2-4,51,1.9751
2-5,97,0.914946
4-20,34,0.20871
3-20,61,0.0696039
1-12,91,0.342664
4-15,37,0.568883
4-1,27,2.87851
4-8,44,0.503588
4-14,14,0.90441
4-6,45,0.808994
4-14,4,0
4-6,43,0.861779
3-9,25,0.97766
4-4,41,1.45148
3-9,26,1.03897
4-4,44,1.59977
2-11,98,0.0807171
4-2,84,1.14256
4-11,89,0.105083
2-16,17,0.0910602
4-3,42,1.42336
1-19,12,0
1-5,24,2.01209
2-20,33,0.298852
2-17,37,0.145163
2-17,43,0.116867
2-6,4,0
1-3,4,1.02534
2-8,4,0
1-14,30,0.968025
1-10,50,0.825112
2-12,38,1.09692
1-3,76,1.59325
4-17,68,0.0248108
3-19,9,0
3-3,68,1.47136
3-17,65,0.0662123
3-18,31,1.02129
2-11,35,0.789979
1-17,33,0.672539
4-8,66,0.328335
4-10,4,0
1-11,27,1.08612
2-10,41,0.867985
4-8,78,0.297011
4-10,8,0
1-11,31,1.28133
2-10,45,0.742417
1-9,30,1.19359
4-1,39,2.49098
2-3,10,1.91655
4-6,18,0.835438
4-14,13,0
3-13,62,0.298006
4-18,12,0
1-10,18,0.973991
3-20,33,0.182969
4-18,8,0
1-10,30,1.42778
3-20,37,0.198274
4-13,17,0
2-11,92,0.271147
3-18,38,0.840406
3-3,35,1.92867
3-17,44,0.0986878
2-4,15,2.7047
3-16,41,0.344741
4-18,52,0.0854264
3-13,38,0.701199
4-6,94,0.386967
3-12,42,0.65154
4-19,66,0.0260529
3-19,26,0.295673
3-3,83,1.28714
3-10,45,0.655369
3-1,18,3.04362
3-7,38,1.39318
1-10,83,0.454715
1-1,47,2.91944
3-5,40,1.57914
3-13,29,0.733787
4-18,47,0.11462
4-19,16,0
1-12,89,0.361656
4-15,39,0.57032
3-2,67,1.99599
1-8,90,0.497376
2-14,5,0
4-10,41,0.526648
4-9,42,0.415186
4-14,5,0
4-6,42,0.91707
3-9,30,1.19332
4-4,40,1.73224
2-16,30,0.48356
4-3,41,1.3834
4-2,72,1.33904
4-11,85,0.171812
2-16,21,0.618895
4-3,38,1.38565
4-2,73,1.278
4-11,84,0.165848
2-16,20,0.505663
4-3,39,1.51931
1-19,11,0
1-2,30,2.84499
2-20,31,0.382802
2-6,7,1.22866
1-3,5,1.10438
2-8,5,0
1-14,29,1.14014
2-13,34,0.645888
3-3,69,1.38878
3-19,8,0
3-17,78,0.0474966
1-3,77,1.64103
4-17,71,0.0382946
3-18,28,0.727006
2-11,34,0.842845
3-19,2,0
3-3,75,1.37762
3-17,84,0.0290411
2-11,40,0.858856
1-9,29,1.21067
4-1,43,2.24977
3-20,66,0.0425936
3-16,7,0
2-4,33,2.16235
4-13,20,0.34785
2-11,89,0.309796
3-18,37,0.876582
2-11,13,1.11028
3-3,46,1.70022
3-17,43,0.0937812
2-1,38,3.121
4-18,81,0.0933402
3-13,11,0
4-18,53,0.0923315
3-13,39,0.715606
3-10,40,0.566161
1-10,82,0.484219
1-1,46,2.88068
3-5,41,1.63998
3-20,3,0
3-13,28,0.908087
4-18,46,0.34785
3-20,5,0
3-13,34,0.766548
4-18,40,0.34785
4-19,17,0
1-12,90,0.346184
4-15,38,0.721775
3-2,65,1.95032
1-8,88,0.536351
2-14,7,0
4-10,39,0.353502
3-2,66,2.05513
1-8,89,0.506539
2-14,6,0
4-10,38,0.523136
4-9,41,0.648888
4-9,45,0.51773
3-20,67,0.0527346
4-1,42,2.30088
1-19,10,0
3-2,79,1.66822
1-8,86,0.533151
2-14,9,0
4-10,45,0.393467
1-18,28,0.496302
2-17,36,0.155349
1-3,2,0
2-6,6,3.93293
2-8,6,0
1-14,28,1.6073
2-13,36,0.841514
1-3,79,1.39915
4-17,69,0.0202914
3-19,14,0
3-3,71,1.41087
4-19,78,0.00638683
3-17,64,0.0619551
3-18,30,0.946848
2-11,36,0.733671
1-9,28,1.54582
2-5,88,1.09231
4-20,43,0
3-16,2,0
2-4,36,2.07313
2-5,85,1.12824
4-20,46,0.00588284
2-4,39,2.04564
4-18,92,0.0681314
3-13,14,0.338806
2-1,33,3.15238
3-13,60,0.282762
4-18,14,0
1-10,20,1.0034
3-20,35,0.176708
4-18,11,0
1-10,17,1.03672
3-20,36,0.121747
4-13,19,0.06957
2-11,90,0.342748
3-18,36,0.617086
2-1,39,3.15435
4-18,94,0.0482967
3-13,12,0
1-5,39,1.99902
1-6,39,1.71945
4-6,88,0.500558
3-12,40,0.964727
4-12,44,0.334897
2-3,70,1.52029
1-5,44,1.84122
1-16,72,0.141502
1-6,34,1.69368
4-6,85,0.56532
3-12,37,0.973222
3-10,39,0.623817
3-1,17,3.15586
3-7,37,1.4319
3-16,8,0
2-4,46,1.99823
2-5,94,0.970332
4-20,37,0
3-20,6,0
3-20,8,0
3-13,21,0.548212
4-18,39,0.27828
4-9,39,0.572239
4-9,38,0.556851
4-14,6,0
4-6,37,0.754289
2-15,43,0.638305
3-9,3,0
4-4,39,1.80392
2-14,99,0.00156741
3-9,2,0
4-4,36,1.66929
4-1,41,2.47753
1-19,9,0
3-2,74,1.71241
4-16,54,0.0461534
1-8,44,1.11706
1-8,81,0.607634
2-14,14,1.15854
4-10,46,0.380037
1-18,27,0.827539
1-3,3,5.71686
2-8,7,0
2-6,9,1.14057
1-14,27,1.19865
3-16,9,0
2-4,47,1.85292
2-5,93,0.979048
4-20,38,0
2-13,37,0.78022
1-3,78,1.43336
4-17,66,0.0170388
3-19,15,0
3-3,70,1.45015
4-19,79,0.0150376
3-17,67,0.0595352
3-18,25,1.10199
2-11,37,0.937803
1-11,23,1.3776
2-10,37,0.902122
1-9,27,1.29355
4-12,4,0
2-7,30,1.7025
2-3,9,3.23729
2-5,87,1.13159
4-20,44,0
3-16,3,0
2-4,37,2.17191
2-5,89,1.08151
4-20,42,0
3-16,13,0
2-4,43,2.14398
3-13,59,0.227823
4-18,1,0
1-10,23,1.28068
3-20,34,0.27341
2-2,36,2.61989
4-19,91,0.00185032
3-19,35,0.0758313
4-13,14,0.20871
2-11,95,0.253861
3-18,35,0.77014
2-11,11,1.2492
3-19,97,-0.102456
3-3,44,1.90062
3-17,41,0.0850987
2-1,36,3.26846
4-18,83,0.0755328
3-13,9,0
2-4,4,4.9925
3-16,34,0.716751
4-18,54,0.0715767
3-13,36,0.741472
4-18,55,0.191067
3-13,37,0.751008
4-12,42,0.416825
2-3,68,1.5985
1-16,78,0.123545
1-5,46,1.66072
1-6,44,1.45545
4-6,87,0.446894
3-12,35,1.12161
3-10,41,0.639087
2-13,43,0.632379
3-16,11,0
2-4,45,1.98027
2-5,95,0.888077
4-20,36,0
4-18,41,0.13914
3-13,35,0.701937
3-20,11,0
3-13,20,0.497426
4-18,38,0.20871
3-20,1,0
3-13,30,0.64952
4-18,44,0.0830648
3-20,12,0
1-20,76,0.0710091
4-14,40,0.151775
3-13,25,0.452901
4-18,35,0.48699
1-12,92,0.3034
4-15,36,0.57179
2-3,94,1.14794
4-12,36,0.32648
2-3,89,1.32442
4-12,39,0.496225
3-2,64,1.96502
1-8,95,0.385748
4-10,36,0.291848
4-9,40,0.553376
4-14,10,0
4-6,41,0.800107
4-14,1,0
4-6,38,1.01282
4-4,38,1.70735
2-14,98,0.0580623
3-9,13,1.52637
4-4,37,1.78129
1-6,75,1.07082
4-11,39,0.400855
4-2,30,2.16114
4-1,40,2.36933
1-19,8,0
3-7,2,0
1-3,21,2.32815
2-6,23,2.04495
1-14,13,0
3-8,50,0.695725
1-18,26,0.797621
3-17,91,0.019695
3-3,62,1.49571
1-17,26,0.492372
2-17,34,0.19361
2-8,24,1.47017
2-6,8,1.3771
1-14,26,1.0559
3-16,15,0
2-4,41,2.19738
2-5,91,1.02161
4-20,40,0
2-13,39,0.699125
1-9,26,1.49086
2-3,14,2.78611
3-16,5,0
2-4,35,2.21086
2-2,31,2.73243
3-16,38,0.469818
2-1,30,3.32773
2-2,32,2.83443
4-19,87,0.00612043
3-19,39,0.0300689
2-2,37,2.70103
4-19,90,0.000525061
3-19,34,0.0827883
4-13,16,0
2-11,93,0.266495
3-18,33,0.734659
2-11,12,1.18929
3-3,47,1.6909
3-17,40,0.0836213
2-1,37,3.12621
4-18,80,0.106739
3-13,10,0
2-1,25,3.44418
2-4,3,0
3-16,37,0.419793
3-10,36,0.710133
3-1,16,3.07677
3-7,36,1.36269
3-7,35,1.31639
3-1,31,3.21588
4-1,24,3.01554
4-8,47,0.59505
3-16,16,0.0807012
2-4,54,1.78265
4-20,29,0.20871
3-20,4,0
3-13,33,0.637501
4-18,43,0.13914
1-12,93,0.355282
4-15,35,0.888116
1-12,94,0.306507
4-15,34,0.590767
3-7,1,0
2-6,22,1.62832
1-3,18,2.40351
1-14,12,0
2-3,88,1.29837
4-12,38,0.309562
2-3,92,1.27493
4-12,34,0.6869
2-7,67,0.976786
2-3,93,1.21542
4-12,35,0.871687
3-2,76,1.70661
1-8,91,0.473193
2-14,4,0
4-10,40,0.326336
1-18,30,0.517031
3-2,77,1.74498
1-8,84,0.570602
2-14,11,0
4-10,43,0.342427
4-8,38,0.474833
4-14,11,0
4-6,40,0.805743
3-16,29,0.976763
2-4,59,1.80041
4-20,26,0.34785
2-17,32,0.276443
2-17,33,0.256776
2-6,11,1.46354
1-3,1,0
2-8,25,1.47151
1-14,25,1.0135
1-20,58,0.288953
2-13,30,0.598581
1-10,10,2.31887
3-6,16,1.26058
3-14,7,0
2-12,30,0.974902
4-8,72,0.353493
4-10,10,1.53054
1-11,17,0.784265
2-10,35,0.944483
4-8,75,0.304933
4-10,13,0.97398
1-11,18,0.816652
2-10,34,0.933789
1-9,25,1.40652
2-3,11,2.55329
2-8,12,1.80097
1-3,12,2.66969
1-14,6,0
2-6,28,1.76409
2-5,82,1.17754
4-20,49,0.00713213
3-16,4,0
2-4,34,2.40132
2-2,30,2.71131
4-6,19,0.834142
4-14,12,0
3-13,61,0.299143
4-18,15,0
1-10,21,1.15949
3-20,32,0.429247
2-2,33,2.78762
4-19,86,0.00372926
3-19,38,0.0230303
2-14,36,0.988189
1-8,41,1.12625
4-16,41,0.0531885
4-19,94,0.00150662
3-3,87,1.13232
3-19,30,0.155837
3-3,84,1.23154
3-19,25,0.359677
4-19,65,0.00957268
4-18,85,0.0477687
3-13,7,0
2-1,24,3.84521
2-4,2,0
3-16,36,0.519658
4-1,28,2.92685
4-8,43,0.37479
3-16,19,0.274802
2-4,53,1.76131
4-20,28,0.06957
3-20,7,0
3-20,9,0
3-13,22,0.63587
4-18,36,0.20871
2-11,75,0.449446
3-18,55,0.199201
4-13,34,0.76527
2-3,95,1.12891
4-12,37,0.369664
3-2,71,1.80568
1-8,94,0.409523
2-14,1,0
4-10,37,0.336225
3-7,69,0.786459
3-1,49,2.61985
4-8,37,0.63322
3-7,67,0.79954
3-1,63,2.2896
4-8,39,0.649594
4-19,99,-0.0370059
3-17,95,0.0207035
3-3,50,1.69374
1-17,30,0.887743
2-20,69,0.0464142
4-14,7,0
4-6,36,0.95608
4-6,39,0.832605
4-2,75,1.28364
4-11,90,0.131232
2-16,18,0.101009
4-3,37,1.60181
4-1,38,2.56155
3-16,28,0.683873
2-4,58,1.70523
4-20,25,0.13914
1-3,19,2.3684
2-6,25,1.64735
1-14,11,0
1-7,67,0.994986
2-17,29,0.447509
1-13,24,1.21466
2-13,31,0.698244
4-10,14,0.76527
1-11,21,0.873074
2-10,39,0.756887
4-8,28,0.534885
2-10,31,0.906029
4-8,74,0.313701
4-10,12,1.60011
1-11,19,0.947017
2-10,33,0.92608
1-9,24,1.25763
2-3,8,1.85951
2-2,46,2.48894
3-3,96,0.956621
4-19,85,0.00963865
3-19,37,0.0598302
2-4,5,1.28218
3-16,35,0.748338
4-12,47,0.280255
2-3,65,1.6435
1-16,75,0.128405
1-5,35,1.7974
1-6,35,1.71053
4-6,84,0.513076
3-12,36,1.06326
3-1,29,3.51625
3-7,33,1.41977
3-1,30,3.08126
3-7,34,1.50587
1-7,36,1.68931
3-4,29,2.43127
1-11,29,1.11069
4-10,6,0
3-2,34,2.49064
1-12,23,1.4862
4-1,29,2.8254
4-8,42,0.441639
4-1,30,2.52264
4-8,41,0.649841
3-16,20,0.363155
2-4,50,1.94127
2-5,98,0.855887
4-20,33,0.06957
3-20,13,0
1-20,79,0.0552907
4-14,41,0.0706135
3-13,26,0.795881
4-18,32,0.62613
4-13,38,0.6957
4-18,26,0.6957
3-20,58,0.0134957
3-20,51,0.00832206
1-2,29,2.90273
2-20,30,0.302316
4-3,25,1.94139
1-6,80,0.959213
4-11,46,0.408382
1-18,29,0.543568
3-2,72,1.93719
1-11,86,0.430654
4-16,48,0.0793686
1-8,50,0.945619
1-8,87,0.485977
2-14,8,0
4-10,44,0.482637
1-20,88,0.0458729
4-14,28,0.5009
4-6,35,1.16738
1-20,91,0.0384902
4-14,29,0.149664
4-6,34,1.10442
3-9,4,0
4-4,34,1.81636
2-16,19,0.132433
4-3,36,1.34758
4-2,77,1.37328
4-11,80,0.238466
2-16,40,0.508976
4-3,35,1.36775
1-6,72,0.992244
4-11,38,0.41457
4-2,31,1.77867
3-20,81,0.0197524
4-1,36,2.46558
3-20,80,0.0217905
4-1,37,2.25722
1-19,5,0
3-7,15,1.1606
2-8,8,2.75386
1-3,16,2.42165
2-6,24,1.95389
1-14,10,0
1-19,23,0.461999
3-5,54,1.45543
1-10,89,0.376419
1-1,25,3.53306
2-18,29,0.755391
1-17,23,0.460477
3-9,8,0
4-4,30,1.93205
2-15,34,0.688332
2-13,27,0.541596
1-13,25,0.823464
3-3,66,1.39954
3-19,11,0
3-17,79,0.0419271
1-3,74,1.58981
4-17,70,0.032999
3-18,29,0.934325
2-11,33,0.787261
1-11,40,0.857231
2-10,36,0.944073
2-8,13,1.17157
1-3,13,3.08775
1-14,5,0
2-6,31,1.41399
1-5,19,1.93596
2-20,36,0.453951
1-2,23,3.36106
1-19,7,0
2-4,6,1.26688
3-16,32,0.676596
2-1,28,3.4754
2-4,1,0
3-16,39,0.373069
2-1,31,3.32895
2-14,38,0.673162
1-8,47,1.15983
4-16,43,0.0505112
2-2,39,2.7237
4-19,92,0.00251011
3-19,28,0.20871
3-17,29,0.255322
2-11,3,0
3-3,36,2.03361
3-17,33,0.236538
4-6,81,0.53914
3-12,33,1.12495
4-1,31,2.55392
4-8,40,0.415829
3-16,23,0.900236
2-4,49,1.96702
2-5,99,0.838956
4-20,32,0.41742
3-20,15,0
1-20,77,0.191869
4-14,43,0.131363
3-13,24,0.937108
4-18,34,0.27828
3-7,14,1.13723
2-8,9,1.18508
1-3,17,2.47477
2-6,27,1.7807
1-14,9,0
2-11,77,0.440284
3-18,49,0.200016
4-13,32,0.41742
2-11,76,0.476459
3-18,54,0.150235
4-13,33,0.62613
2-7,66,0.896561
2-7,65,0.942289
2-3,83,1.33023
4-12,33,0.651493
3-2,69,1.87467
1-8,92,0.456224
2-14,3,0
4-10,35,0.587307
4-9,37,0.580072
4-9,34,0.696339
4-9,36,0.486451
4-9,35,0.484248
4-8,33,0.746205
2-15,41,0.700266
3-9,1,0
4-4,33,1.62793
3-9,7,0
4-4,35,2.10013
1-6,93,0.791593
4-2,96,0.909678
4-11,45,0.381697
4-3,30,1.46533
4-2,76,1.38045
4-11,81,0.192605
2-16,41,0.491718
4-3,34,1.78253
1-19,4,0
1-19,22,1.21579
1-17,22,0.442496
1-7,73,0.888186
2-17,27,0.382245
1-7,68,0.996011
2-17,30,0.524572
4-19,88,0.00304818
3-19,32,0.136357
2-2,35,2.82298
1-7,69,1.00695
2-17,31,0.267664
1-20,56,0.163557
3-16,10,0
2-4,44,2.0053
2-5,96,0.98431
4-20,35,0
2-13,40,0.755547
2-13,32,0.670875
2-13,29,0.68679
1-13,26,0.926766
1-12,22,1.14685
1-10,52,0.741424
2-12,24,0.848364
1-15,28,0.660363
2-11,28,0.897792
1-15,24,0.815477
3-3,59,1.52992
3-17,36,0.0582387
2-11,24,0.940129
1-2,22,2.88284
4-18,95,0.0470231
3-13,13,0.997634
2-1,32,3.3473
2-14,43,0.527296
1-8,42,1.13708
4-16,40,0.0881032
4-13,13,0.62613
4-13,54,0.100864
4-13,57,0.0835218
2-11,14,1.0546
3-3,33,2.04882
3-17,42,0.104569
2-1,81,2.05989
2-1,29,3.56391
2-4,7,1.70308
3-16,33,0.472045
2-4,57,1.90469
3-16,31,0.436204
2-4,56,1.799
3-16,30,0.736746
3-15,29,0.64561
3-15,31,0.685523
4-12,45,0.364743
2-3,71,1.57235
1-5,45,1.67326
1-16,73,0.133759
1-6,45,1.41863
4-6,86,0.553575
3-12,34,1.12197
3-1,28,3.41471
3-7,32,1.45996
1-7,34,1.62142
3-4,27,2.57164
1-12,21,1.35939
3-20,2,0
1-20,78,0.0636423
4-14,46,0.197208
3-13,27,0.695861
4-18,33,0.20871
2-11,78,0.402397
3-18,48,0.249074
4-13,31,1.18269
1-2,31,2.70803
2-20,28,0.474523
4-3,31,1.73639
4-2,97,0.935933
1-6,82,0.902867
4-11,44,0.350966
3-7,79,0.769367
3-1,59,2.43575
4-8,35,0.647214
4-8,32,0.583217
4-14,3,0
4-6,32,1.07239
1-20,90,0.0371784
4-14,2,0
4-6,33,1.08059
2-15,40,0.726858
3-9,6,0
4-4,32,1.47608
1-19,3,0
3-7,13,1.51871
2-8,10,1.34604
1-3,14,2.26191
2-6,26,1.77085
1-14,8,0
1-2,25,3.16082
1-5,21,1.93708
2-20,26,0.45928
1-19,21,0.222429
3-5,56,1.4409
2-18,27,0.699422
3-17,86,0.0306424
3-3,77,1.33355
1-17,21,0.760472
2-17,35,0.18374
3-7,22,1.8254
3-1,2,5.18315
1-12,27,0.998289
1-13,21,1.09686
2-13,33,0.726048
1-13,27,0.898102
1-10,13,1.27973
3-6,19,1.61962
3-14,4,0
2-12,31,1.05461
1-3,75,1.49795
4-17,73,0.0113997
3-18,18,0.480033
2-11,32,1.02248
1-9,21,1.47666
2-19,76,0.0409756
2-5,84,1.15485
4-20,47,0.00377907
3-16,6,0
2-4,32,2.35711
1-6,88,0.867618
4-11,54,0.396935
1-5,17,1.88042
2-20,38,0.446792
1-2,21,2.97706
2-2,25,2.81954
2-2,28,2.98131
2-2,38,2.62286
4-19,93,0.00328662
3-19,29,0.281063
3-3,82,1.20152
4-19,67,0.0139981
3-19,27,0.125226
4-19,95,0.00172645
3-3,86,1.20917
3-19,31,0.125922
2-14,40,0.733364
1-11,97,0.290756
1-8,37,1.38443
4-16,45,0.0592419
3-17,30,0.0292194
2-1,80,2.00236
3-15,30,0.535689
3-15,26,0.798664
3-15,27,0.807708
3-15,25,0.824404
3-14,92,0.10075
2-19,43,0.13028
3-12,31,1.12167
4-12,43,0.428947
2-3,69,1.55131
4-6,80,0.62375
3-12,32,1.11558
1-11,28,1.31025
4-10,7,0
3-2,33,2.70648
1-7,37,1.57143
3-4,30,2.22417
1-7,32,1.84929
3-4,25,2.31822
1-7,63,1.19645
3-4,24,2.302
1-7,38,1.5761
3-4,31,2.35684
3-2,32,2.60292
3-16,17,0.14401
2-4,55,1.88644
4-20,30,0.13914
3-16,18,0.199666
2-4,52,2.04553
4-20,27,0.13914
2-13,44,0.606275
3-16,22,0.539167
2-4,48,1.92859
4-20,31,0
4-20,24,0.20871
1-19,24,1.45755
1-12,1,0
4-15,31,0.34785
3-20,49,0.0239911
2-11,79,0.403332
3-18,51,0.170199
4-13,30,0.76527
2-11,70,0.438124
3-18,56,0.166282
4-13,23,0.6957
1-12,25,1.21655
1-13,23,1.11264
3-18,59,0.167675
2-11,71,0.425999
4-17,32,0
4-12,31,0.998729
3-2,70,1.78471
1-8,93,0.419823
2-14,2,0
4-10,34,0.46001
4-9,32,0.674726
4-8,34,0.606289
4-19,96,0.0010909
3-17,94,0.0257692
3-3,53,1.73184
1-17,29,0.669883
2-20,68,0.059058
2-15,37,0.714872
4-4,29,2.38901
2-15,35,0.662028
3-9,11,1.0846
4-4,31,2.17196
2-15,36,0.694117
