DownAndDistance,Yardline,Expected Points Added (EPA)
2-10,56,0.567741
1-11,44,0.790718
1-5,59,1.24556
2-12,48,0.568132
1-1,36,2.87584
1-10,44,0.801223
4-12,42,0.251267
2-3,68,1.41087
4-6,87,0.373826
3-12,35,1.07022
4-8,36,0.548854
3-7,68,0.731786
3-1,48,2.4319
2-12,41,0.861841
1-1,59,2.21103
1-10,39,0.871426
1-16,72,0.1525
1-6,34,1.5273
1-5,44,1.45146
1-15,71,0.279906
1-2,47,2.0748
1-5,27,1.64154
2-20,44,0.113497
1-7,82,0.699504
2-17,44,0.0889205
1-3,71,1.38557
4-17,77,0.019964
3-18,22,0.427605
2-11,44,0.671599
4-9,50,0.372814
1-17,46,0.139701
4-8,73,0.301104
4-10,11,1.64185
1-11,16,1.05671
2-10,44,0.730376
2-3,6,2.88748
2-9,44,0.744182
4-1,46,2.08629
3-20,79,0.0147096
4-17,92,0.0151008
1-3,84,1.17509
2-5,96,0.789611
4-20,35,0
2-4,44,1.73248
3-3,98,0.812855
4-19,83,0
3-19,43,0.0116976
2-2,44,2.16147
2-1,44,2.74059
3-20,44,0.0441149
3-7,81,0.603454
3-1,77,1.73639
4-8,49,0.462583
3-3,35,1.98413
3-17,44,0.12295
2-4,10,1.36331
3-16,44,0.143482
4-3,15,1.32299
2-16,60,0.163519
4-19,58,0
4-18,62,0.0288756
3-13,44,0.483582
4-6,92,0.340097
3-12,44,0.492854
3-10,44,0.609963
1-10,95,0.265033
1-1,19,3.10717
3-5,44,1.50961
3-7,48,1.02351
3-1,44,2.58552
4-9,44,0.40978
4-1,27,2.50447
4-8,44,0.526591
2-9,86,0.349859
4-14,15,0.250452
4-6,44,0.685765
2-16,27,0.628268
4-3,44,1.48486
3-20,73,0.0154461
4-1,44,2.13443
3-9,17,0.719542
4-4,49,1.32623
1-15,43,0.659378
2-3,67,1.41028
4-12,49,0.251342
1-18,49,0.255481
2-10,57,0.562991
1-11,43,0.798166
2-12,61,0.405249
1-5,56,1.23133
1-1,39,2.85034
1-10,43,0.818508
4-12,39,0.252087
2-3,89,1.07853
1-16,67,0.175918
1-5,43,1.43158
1-6,43,1.35991
1-1,52,2.4237
1-10,60,0.605289
2-12,32,0.849506
1-18,93,0.074795
1-9,47,0.835224
2-18,43,0.471982
1-7,89,0.615569
2-17,43,0.0816915
3-17,99,0.0222745
3-19,47,0.0278444
4-19,47,0
4-18,35,0.382635
3-13,25,0.207145
3-3,76,1.2051
3-17,73,0.052203
3-18,23,0.650333
2-11,43,0.674914
2-3,3,3.10776
2-9,43,0.740412
4-20,85,0
2-5,46,1.47926
2-4,43,1.72592
4-19,80,0
3-19,40,0.0105783
2-2,43,2.22712
3-7,94,0.455845
3-1,74,1.83776
4-8,50,0.445665
2-11,13,1.28914
3-3,46,1.70248
3-17,43,0.125231
2-4,13,2.39045
3-16,43,0.178337
4-3,14,0.890143
2-16,61,0.159111
3-19,61,0.0315534
4-19,61,0
1-5,38,1.50536
1-6,36,1.50731
4-6,95,0.320135
3-12,43,0.553889
3-10,43,0.595519
3-13,33,0.665167
4-18,43,0
4-1,28,2.52749
4-8,43,0.509813
4-6,43,0.769379
1-6,9,1.08011
1-5,73,1.0288
1-16,45,0.487273
3-9,31,0.937184
4-4,43,1.47632
2-11,99,-0.0459543
4-2,85,0.813657
4-11,88,0.1184
2-16,16,0.187762
4-3,43,1.49012
3-9,22,0.9836
4-4,48,1.38739
3-20,88,0.00940118
1-5,66,1.05236
1-16,42,0.607006
1-18,48,0.289657
2-10,58,0.539994
1-11,42,0.783692
2-12,62,0.405599
1-5,57,1.23111
1-1,38,2.85344
1-10,42,0.823312
1-5,84,0.902277
1-16,64,0.173282
1-6,42,1.3842
1-5,6,0.520647
2-20,43,0.127731
1-15,66,0.340751
1-2,42,2.21244
1-18,90,0.0856263
1-9,46,0.836418
2-18,42,0.523501
1-7,88,0.639755
2-17,42,0.0865199
3-17,98,0.0222869
3-19,44,0.0133643
4-19,44,0
4-18,32,0.333936
3-13,26,0.263903
3-3,77,1.18307
3-17,86,0.0346321
3-18,20,0.107054
2-11,42,0.700604
2-9,42,0.746651
4-20,84,0
2-5,47,1.44144
2-12,91,0.230128
2-7,42,1.2477
2-4,42,1.81109
3-17,97,0.0228832
4-19,81,0
3-19,41,0.00514972
2-2,42,2.20827
4-2,94,0.754177
3-18,42,0.254062
2-11,14,1.33859
3-3,33,2.00361
3-17,42,0.120559
2-4,12,2.11963
3-16,42,0.201402
3-19,60,0.0325377
4-19,60,0
4-3,13,1.08075
2-16,58,0.156353
4-6,94,0.309368
3-12,42,0.620329
3-10,42,0.648104
3-13,32,0.647498
4-18,42,0
4-3,21,1.46434
4-9,42,0.395824
4-1,29,2.56864
4-8,42,0.557022
4-6,42,0.719521
1-6,14,1.52878
1-5,72,1.03658
1-16,44,0.522686
3-9,28,0.937841
4-4,42,1.46298
2-11,98,0.0671656
4-2,84,0.85444
4-11,89,0.104087
2-16,17,0.164951
4-3,42,1.56712
1-5,77,0.959152
1-6,13,1.56147
1-16,41,0.617607
3-8,75,0.501476
1-5,62,1.19134
2-12,59,0.414234
1-1,41,2.73721
1-10,41,0.857657
1-16,77,0.139831
1-5,41,1.41482
1-6,41,1.41102
1-1,54,2.42525
1-10,58,0.629991
2-12,46,0.644305
2-8,33,1.11657
1-14,33,0.967838
2-6,35,1.44693
1-3,41,1.98607
1-5,5,1.39867
2-20,42,0.139707
1-15,65,0.358629
1-2,41,2.26801
1-18,91,0.0807383
1-9,41,0.93672
2-18,41,0.563897
1-7,87,0.636095
2-17,41,0.080314
4-18,37,0
3-13,23,0.191484
4-3,34,1.64619
2-16,41,0.496066
3-3,74,1.24844
3-17,87,0.0327435
3-18,21,0.450821
2-11,41,0.703049
4-1,43,2.12085
3-20,66,0.0144578
4-20,83,0
2-5,48,1.43597
2-12,92,0.229742
2-7,41,1.28979
2-5,91,0.908776
4-20,40,0
2-4,41,1.8615
2-1,41,2.80928
3-20,41,0.0773131
4-2,91,0.811967
2-11,85,0.272194
3-18,41,0.320276
2-11,11,1.12355
3-19,97,-0.100747
3-3,44,1.72312
3-17,41,0.121178
2-4,15,1.9811
3-16,41,0.227933
4-3,12,1.10675
2-16,59,0.155626
4-18,51,0
3-13,41,0.554507
1-5,32,1.6884
1-6,38,1.49797
4-6,89,0.372629
3-12,41,0.690909
3-10,41,0.645312
3-5,41,1.62646
3-20,58,0.0111888
3-13,35,0.628551
4-18,41,0
3-2,67,1.50758
1-8,90,0.455977
4-10,41,0.364821
4-9,41,0.396557
4-1,30,2.45001
4-8,41,0.499853
4-6,41,0.769225
4-13,43,0.12844
4-5,41,1.46109
2-16,30,0.596023
4-3,41,1.54715
3-20,76,0.0146577
4-1,41,2.30856
1-5,63,1.13477
2-12,60,0.412242
1-1,40,2.80365
1-10,40,0.875868
4-12,38,0.196439
2-3,88,1.09164
1-1,55,2.38181
1-10,59,0.612639
2-12,45,0.682397
2-6,32,1.53297
2-8,32,1.04974
1-14,34,0.895531
1-3,40,2.00935
2-20,45,0.105798
1-15,64,0.38134
1-2,40,2.26694
1-15,67,0.342726
1-2,43,2.18817
1-5,7,0.777219
2-20,40,0.169621
1-7,86,0.655545
2-17,40,0.0976127
3-17,96,0.0237087
3-19,46,0.0211272
4-19,46,0
4-18,34,0.299151
3-13,24,0.2302
4-3,35,1.61236
2-16,40,0.577147
3-3,75,1.20583
3-17,84,0.0376616
2-11,40,0.71572
4-1,42,2.22063
3-20,67,0.0167326
4-20,82,0
2-5,49,1.41616
2-12,93,0.21368
2-7,40,1.3248
2-5,92,0.878568
4-20,39,0
2-4,40,1.86064
2-1,40,2.86714
3-20,40,0.101447
2-11,12,1.16147
3-3,47,1.65415
3-17,40,0.0889293
2-4,14,2.23639
3-16,40,0.260331
1-5,39,1.46263
1-6,39,1.46822
4-6,88,0.377967
3-12,40,0.759287
3-10,40,0.626226
3-5,40,1.58336
3-13,34,0.663348
4-18,40,0
3-2,76,1.30295
1-8,91,0.436585
4-10,40,0.343305
4-9,40,0.406128
4-1,31,2.42084
4-8,40,0.576632
4-6,40,0.744202
4-13,44,0.129441
4-5,40,1.51383
2-16,31,0.6057
4-3,40,1.62414
3-20,77,0.0152747
4-1,40,2.31773
2-6,93,0.594982
2-8,75,0.526889
1-14,71,0.280277
4-4,45,1.35983
2-6,92,0.605639
1-14,70,0.28649
2-8,76,0.516921
1-6,23,1.59062
1-16,39,0.694637
3-9,37,0.730214
4-4,77,0.991153
4-11,40,0.281037
1-6,86,0.735307
2-9,24,0.97194
2-3,50,1.73262
4-17,48,0.0692966
1-13,39,0.72784
1-11,99,-0.0151625
4-16,35,0.375678
1-8,39,1.09182
2-12,52,0.45571
1-1,32,3.06705
1-10,32,1.02711
1-15,79,0.238491
1-2,39,2.29723
1-1,83,1.76833
2-17,39,0.091018
4-18,55,0.00761462
3-13,37,0.640989
2-13,39,0.737935
1-10,53,0.692648
2-12,39,0.903566
3-18,27,0.808925
2-11,39,0.712708
1-17,43,0.142451
4-10,14,0
1-11,21,0.979137
2-10,39,0.776409
2-3,31,2.08013
2-9,39,0.813801
4-20,89,0
2-5,42,1.52717
2-7,39,1.37218
1-13,44,0.676873
4-2,16,2.0257
4-11,29,0.188161
1-6,77,0.826439
2-9,15,1.48386
2-3,39,1.97476
1-10,16,1.17518
3-20,39,0.0884165
2-2,32,2.48552
4-19,87,0
3-19,39,0.0204984
4-13,18,0
2-11,91,0.231525
3-18,39,0.401881
2-1,31,3.1372
3-16,39,0.292935
4-18,53,0.0220915
3-13,39,0.611839
4-12,46,0.199633
2-3,64,1.47852
1-16,74,0.149473
1-5,34,1.55463
1-6,32,1.57894
4-6,91,0.353574
3-12,39,0.808268
3-11,39,0.544879
3-10,39,0.73091
3-1,19,3.02813
3-7,39,1.31823
3-13,21,0.163121
4-18,39,0
1-8,35,1.15551
4-16,39,0.0319007
3-2,65,1.54862
4-9,39,0.337255
3-7,67,0.724486
3-1,63,2.01908
4-8,39,0.562053
4-6,39,0.726524
2-15,43,0.610599
4-4,39,1.6328
4-2,73,1.04353
4-11,84,0.125618
2-16,20,0.106716
4-3,39,1.55371
3-9,26,1.06782
4-4,44,1.46476
1-6,20,1.38214
1-16,38,0.646814
3-9,36,0.704828
4-4,66,1.11619
4-17,49,0.0672432
1-13,38,0.76185
1-11,98,0.124644
4-16,44,0.0175543
1-8,38,1.14675
2-12,51,0.478608
1-1,33,2.97404
1-10,33,0.997059
3-4,90,0.975742
2-9,22,0.957937
1-4,38,1.9208
2-8,34,1.10398
1-14,32,0.9635
2-6,34,1.4487
1-3,38,2.02645
1-15,78,0.246374
1-2,38,2.2859
1-1,82,1.80123
2-17,38,0.0965883
4-18,52,0
3-13,38,0.666495
2-18,32,0.714733
1-9,48,0.794586
2-13,38,0.739751
3-10,86,0.290878
3-6,29,1.47969
1-19,41,0.15988
1-10,50,0.763049
2-12,38,0.92035
1-3,81,1.22286
4-17,67,0.0239663
3-18,24,0.563955
2-11,38,0.738334
1-11,22,1.00251
2-10,38,0.808651
2-3,28,2.16061
2-9,38,0.847852
4-20,88,0
2-5,43,1.54351
2-7,38,1.37321
2-4,38,1.8439
1-13,43,0.668718
4-2,17,2.0312
4-11,28,0.228752
1-6,66,0.976751
2-9,12,0.868692
2-3,38,1.9635
1-10,19,0.892073
3-20,38,0.104132
2-2,33,2.45215
4-19,86,0
3-19,38,0.0272354
4-13,17,0
2-11,92,0.227091
3-18,38,0.459481
2-1,30,3.13943
3-16,38,0.311476
1-5,33,1.55428
1-6,33,1.55376
4-6,90,0.359268
3-12,38,0.834255
3-11,38,0.58461
3-1,18,3.13791
3-7,38,1.34174
3-13,20,0.0900653
4-18,38,0
2-9,23,0.956412
1-4,39,1.92388
1-12,90,0.27882
4-15,38,0.0939318
3-2,66,1.45252
4-9,38,0.394987
4-8,38,0.548156
4-6,38,0.744155
2-15,42,0.640993
4-4,38,1.43037
4-2,72,1.02928
4-11,85,0.107609
2-16,21,0.383769
4-3,38,1.58225
3-9,39,0.646112
4-4,67,1.02125
1-13,37,0.715655
2-12,55,0.436696
1-1,61,2.23114
1-10,37,0.95545
3-2,83,1.21027
1-11,97,0.161236
4-16,45,0.0147155
1-8,37,1.11831
3-4,89,0.96739
1-4,37,1.94884
1-15,77,0.244537
1-2,37,2.35102
1-1,81,1.79947
1-18,95,0.0673878
1-9,45,0.878113
2-18,37,0.750743
2-17,37,0.10095
2-13,37,0.748242
1-3,78,1.24046
4-17,66,0.0280872
3-18,25,0.635884
2-11,37,0.6843
1-11,23,1.03726
2-10,37,0.841461
3-5,15,1.6574
1-10,48,0.738085
1-1,48,2.53407
4-1,39,2.25061
3-20,86,0.00875198
4-20,87,0
2-5,44,1.43071
4-20,94,0
2-5,37,1.5935
2-4,37,1.88299
1-13,46,0.62514
4-2,18,1.94935
4-11,35,0.253997
1-6,79,0.80733
2-3,37,2.0248
1-10,30,1.0266
3-20,37,0.16319
4-13,20,0
2-1,25,3.28895
3-16,37,0.360901
4-12,44,0.233449
2-3,70,1.38697
4-6,85,0.38954
3-12,37,0.989776
3-10,37,0.713406
3-1,17,3.16973
3-7,37,1.32603
1-18,92,0.0774926
2-18,36,0.752248
1-9,44,0.883134
2-13,42,0.654867
2-9,20,0.681832
1-4,40,1.87579
1-12,91,0.269568
4-15,37,0.142944
2-3,95,1.00524
4-12,37,0.226167
3-2,71,1.47913
1-8,94,0.393241
4-10,37,0.457198
4-9,37,0.380762
3-19,94,0.00366967
3-3,23,2.07926
3-17,48,0.137793
3-7,69,0.706668
3-1,49,2.38266
4-8,37,0.571782
4-6,37,0.703392
2-15,45,0.596752
2-14,98,0.049405
3-9,13,0.867907
4-4,37,1.41896
4-2,75,1.00668
4-11,90,0.105008
2-16,18,0.0965943
4-3,37,1.63846
3-20,80,0.0138164
4-1,37,2.30738
1-17,36,0.246945
3-9,38,0.664009
4-4,64,1.13114
1-13,36,0.693401
3-2,82,1.20507
1-11,96,0.202756
4-16,46,0.0569357
1-8,36,1.17686
3-4,88,1.00276
1-4,36,1.99279
2-20,41,0.156632
1-15,76,0.249567
1-2,36,2.34103
1-1,80,1.81296
2-17,36,0.120329
4-18,54,0.00948797
3-13,36,0.65542
2-13,36,0.754896
3-10,84,0.309247
1-19,43,0.164212
2-12,36,0.945936
1-3,79,1.26734
4-17,69,0.0260566
3-18,30,0.733275
2-11,36,0.726607
1-11,40,0.822948
2-10,36,0.809218
3-5,14,1.52479
1-10,49,0.74283
1-1,49,2.523
4-1,38,2.28477
3-20,87,0.00960489
4-20,86,0
2-5,45,1.48613
4-20,95,0
2-5,36,1.61352
2-4,36,1.91283
1-13,45,0.626478
4-11,34,0.255118
4-2,19,1.91285
1-6,76,0.835295
2-9,14,1.21282
2-3,36,2.01116
1-10,17,1.08032
3-20,36,0.147141
2-2,47,2.06028
3-3,97,0.866417
4-19,84,0
3-19,36,0.0755182
4-13,19,0
2-1,24,3.3594
3-16,36,0.640406
4-12,47,0.208851
2-3,65,1.45523
1-16,75,0.153599
1-5,35,1.55292
1-6,35,1.5565
4-6,84,0.35974
3-12,36,1.01228
3-10,36,0.72414
3-1,16,3.24552
3-7,36,1.37277
2-13,43,0.643986
3-13,22,0.155399
4-18,36,0
4-10,55,0.276688
2-14,55,0.316771
4-16,36,0.229581
2-9,21,0.922925
1-4,41,1.83198
1-12,92,0.259142
4-15,36,0.028545
2-3,94,1.02578
4-12,36,0.21785
3-2,64,1.58407
1-8,95,0.379404
4-10,36,0.436306
4-9,36,0.394491
4-6,36,0.775223
2-15,44,0.605515
2-14,99,-0.0326934
4-4,36,1.43156
2-16,19,0.121154
4-3,36,1.66332
3-20,81,0.0120027
4-1,36,2.34447
4-8,76,0.295753
1-11,29,1.03659
2-10,47,0.675641
1-17,35,0.254458
2-15,49,0.563011
3-9,25,0.897724
4-4,41,1.37842
1-6,11,1.70969
1-5,75,1.00538
1-16,35,0.659444
3-9,33,0.85678
4-4,65,1.16083
1-13,35,0.704124
3-2,89,1.11717
1-1,60,2.27596
1-10,36,0.973535
2-12,40,0.897201
3-4,71,1.20857
1-4,35,1.98987
1-5,15,1.73455
2-20,48,0.0781538
1-15,75,0.260826
1-2,35,2.34407
1-1,87,1.66901
1-7,81,0.707929
2-17,35,0.137485
2-13,35,0.781705
3-10,85,0.306177
1-19,42,0.156824
2-12,35,0.925133
1-3,76,1.30664
4-17,68,0.0249585
3-3,68,1.32925
3-17,65,0.0593345
3-18,31,0.878064
2-11,35,0.723722
1-17,47,0.134391
4-8,72,0.318795
4-10,10,1.31487
1-11,17,0.95145
2-10,35,0.839936
1-13,40,0.727379
4-2,20,1.70934
1-16,21,0.374295
4-11,25,0.234256
1-6,65,0.993928
2-9,11,0.900199
2-3,35,2.04851
1-10,20,0.812817
3-20,35,0.1885
2-2,36,2.35282
4-19,91,0
3-19,35,0.0949144
4-13,14,0
2-11,95,0.203638
3-18,35,0.813816
2-4,5,1.35575
3-16,35,0.703547
3-1,31,2.89693
3-7,35,1.38897
2-13,40,0.706811
2-9,18,0.920881
1-4,42,1.86119
1-12,93,0.243828
4-15,35,0.0694436
2-7,67,0.7879
2-3,93,1.01858
4-12,35,0.226943
3-2,69,1.47792
1-8,92,0.428797
4-10,35,0.44584
4-9,35,0.514718
4-8,35,0.564479
4-5,35,1.2585
2-6,94,0.571317
1-14,68,0.330822
2-8,78,0.491634
2-4,67,1.31337
1-6,17,1.50044
4-2,36,1.67754
1-16,37,0.653645
2-6,95,0.541791
2-8,77,0.503721
1-14,69,0.306129
4-4,35,1.83813
4-2,77,0.896474
4-11,80,0.140714
4-8,77,0.298072
1-11,28,1.03649
2-10,40,0.782201
1-17,34,0.341915
2-15,48,0.554661
3-9,30,0.944127
4-4,40,1.38896
1-6,8,1.15125
1-5,74,1.04282
1-16,34,0.64053
3-9,32,0.832074
4-4,70,1.02973
1-13,34,0.693515
3-2,88,1.14629
4-16,32,0.354807
1-8,34,1.1682
4-8,58,0.431366
3-7,70,0.701926
3-1,50,2.35717
3-4,70,1.21824
1-4,34,2.00208
1-15,74,0.264081
1-2,34,2.3965
1-1,86,1.7005
1-7,80,0.71069
2-17,34,0.131282
2-13,34,0.733198
3-10,90,0.256447
1-19,45,0.182556
1-1,50,2.51626
1-10,62,0.579122
2-12,34,0.864374
3-3,69,1.30092
3-17,78,0.0430881
1-3,77,1.25354
4-17,71,0.0256701
3-18,28,0.786816
2-11,34,0.70839
1-17,40,0.178526
4-8,75,0.303304
4-10,13,0
1-11,18,0.944211
2-10,34,0.851548
4-20,92,0
2-5,39,1.53868
4-12,64,0.162306
2-12,99,-0.0735492
2-7,34,1.38932
4-11,24,0.227
4-2,21,1.83301
1-16,20,0.195697
1-6,70,0.914177
2-3,34,2.03943
1-10,23,1.02486
3-20,34,0.18667
2-2,37,2.34797
4-19,90,0
3-19,34,0.119855
4-13,13,0
2-4,4,2.45502
3-16,34,0.69099
3-1,30,2.96141
3-7,34,1.37294
3-5,34,1.61705
2-13,41,0.676564
4-17,95,0.0135553
1-3,85,1.16982
3-16,21,0.852379
2-4,51,1.57945
2-5,97,0.782514
4-20,34,0
2-9,19,0.752513
1-4,43,1.87185
1-12,94,0.229657
4-15,34,0.0571358
2-11,75,0.340497
3-18,55,0.102471
4-13,34,0.115896
2-3,92,1.03188
4-12,34,0.220443
3-2,70,1.41638
1-8,93,0.415018
4-10,34,0.457264
4-9,34,0.490244
4-8,34,0.615959
2-17,84,0.0462879
1-20,91,0.0340159
4-14,29,0.243495
4-6,34,0.807452
4-5,34,1.33193
1-6,22,1.57011
4-2,37,1.656
1-16,36,0.63345
4-4,34,1.32588
4-2,76,1.02794
4-11,81,0.164057
1-19,33,0.348672
3-2,81,1.26978
4-16,47,0.051732
1-8,43,1.03149
1-18,33,0.549924
4-8,66,0.354395
1-11,27,1.07665
2-10,41,0.78986
1-17,33,0.316483
2-6,91,0.625879
2-8,73,0.554051
1-14,73,0.263034
3-9,27,0.939844
4-4,47,1.41163
1-6,21,1.56738
1-16,33,0.644706
3-9,35,0.819013
4-4,71,0.968688
1-13,33,0.666288
3-2,79,1.26792
1-18,43,0.468429
2-10,51,0.651026
1-11,33,0.913813
1-8,21,1.54285
1-11,49,0.743086
4-16,33,0.361764
1-8,33,1.22038
2-12,54,0.449847
1-1,62,2.20875
1-10,34,0.989547
3-4,69,1.234
1-4,33,2.01856
1-15,73,0.268782
1-2,33,2.47048
1-15,68,0.32586
1-2,44,2.18641
1-5,24,1.68242
2-20,33,0.237034
3-11,57,0.433672
3-6,97,0.48451
3-14,86,0.0826008
2-19,33,0.175965
1-1,85,1.70197
1-9,49,0.811973
2-18,33,0.740323
2-17,33,0.150121
3-19,49,0.0286075
4-19,41,0
2-13,33,0.732879
2-19,30,0.215655
3-6,6,2.84625
1-19,44,0.151365
1-1,51,2.4315
1-10,63,0.582499
2-12,33,0.86572
3-3,66,1.37239
3-17,79,0.0432165
1-3,74,1.3308
4-17,70,0.0259791
3-18,29,0.735758
2-11,33,0.698483
1-17,41,0.143138
4-8,74,0.329374
4-10,12,0
1-11,19,0.864565
2-10,33,0.870376
4-1,35,2.34213
3-20,74,0.0154394
4-20,91,0
2-5,40,1.53363
4-12,65,0.169575
2-7,33,1.44071
1-13,42,0.678296
4-11,31,0.199872
4-2,22,1.8173
1-6,67,0.969799
2-9,13,1.19775
2-3,33,2.083
1-10,18,0.988752
3-20,33,0.194302
2-14,35,0.493229
2-2,34,2.41385
4-19,89,0
3-19,33,0.137401
4-13,16,0
2-11,93,0.224538
3-18,33,0.854424
3-3,36,1.90907
3-17,33,0.0116878
2-1,29,3.22785
2-4,7,1.80758
3-16,33,0.676485
3-1,29,3.007
3-7,33,1.40851
2-13,46,0.552577
4-17,94,0.0117244
1-3,82,1.2017
3-16,20,0.086726
2-4,50,1.63185
2-5,98,0.676234
4-20,33,0
3-4,80,1.07596
2-9,16,1.18978
1-4,44,1.84745
1-12,95,0.20654
4-15,33,0.182731
2-11,76,0.330737
3-18,54,0.109031
4-13,33,0.0969644
2-7,65,0.831611
2-14,61,0.277748
4-10,33,0.351037
4-9,33,0.471872
4-8,33,0.678254
1-20,90,0.034305
4-6,33,0.713464
4-5,33,1.90202
2-15,41,0.660439
4-4,33,1.33281
4-2,79,0.992862
4-11,86,0.122237
2-16,22,0.5284
4-3,33,1.72757
3-20,84,0.0111563
4-1,33,2.37432
3-2,80,1.2618
4-16,40,0.0289926
1-8,42,1.05338
1-18,32,0.532013
4-8,67,0.333477
1-11,26,1.06597
2-10,42,0.729163
1-17,32,0.373247
3-9,24,0.96211
4-4,46,1.33232
1-6,10,1.07763
1-16,32,0.63608
3-9,34,0.853945
4-4,68,1.09147
1-13,32,0.71178
4-15,48,0.097248
1-12,32,0.894714
3-2,78,1.29682
1-18,42,0.514812
2-10,60,0.528756
1-11,32,0.975445
2-10,12,1.23134
1-8,20,1.42529
1-11,48,0.752814
4-16,34,0.333936
1-8,32,1.21002
2-12,53,0.435967
1-1,63,2.17589
1-10,35,0.990015
3-4,68,1.25927
1-4,32,2.0854
1-15,72,0.278076
1-2,32,2.55348
1-1,84,1.71945
2-17,32,0.175899
2-13,32,0.726295
3-10,88,0.281923
2-19,31,0.198146
3-6,7,1.47726
1-19,47,0.156387
1-3,75,1.28982
4-17,73,0.0275803
3-18,18,0.0764018
2-11,32,0.727916
1-17,42,0.162712
4-10,15,0
1-11,20,0.830391
2-10,32,0.887392
4-1,34,2.46525
3-20,75,0.015433
4-20,90,0
2-5,41,1.51115
2-7,32,1.40741
1-13,41,0.685397
4-2,23,1.83079
4-11,30,0.239388
1-6,64,1.01351
2-9,10,0.356192
2-3,32,2.10045
1-10,21,0.987094
3-20,32,0.172248
2-2,35,2.37106
4-19,88,0
3-19,32,0.161938
4-13,15,0
2-11,94,0.201463
3-18,32,0.891359
3-3,39,1.82842
3-17,32,0.00308891
2-1,28,3.27403
2-4,6,1.45188
3-16,32,0.751335
3-1,28,3.08078
3-7,32,1.3832
2-13,47,0.52743
4-10,51,0.323943
2-14,51,0.322388
3-4,81,1.08387
2-9,17,1.11972
1-4,45,1.80424
2-7,66,0.796791
3-2,68,1.51423
2-14,60,0.277672
4-10,32,0.432398
4-9,32,0.472204
4-8,32,0.664771
4-6,32,0.751813
4-5,32,1.20913
2-15,40,0.649318
4-4,32,1.34914
4-2,78,0.947625
4-11,87,0.109899
2-16,23,0.394951
4-3,32,1.77
3-20,85,0.011524
4-1,32,2.41171
1-18,31,0.508607
2-20,66,0.0295459
4-19,98,-0.124
3-17,92,0.0285753
3-3,51,1.57903
1-17,31,0.414388
1-3,7,1.41009
1-14,31,0.990832
3-14,73,0.129376
2-19,54,0.0631168
3-11,48,0.521468
1-10,31,1.03204
1-9,31,1.09055
4-20,97,0
2-5,34,1.69944
1-7,69,0.847598
2-17,31,0.198072
2-1,32,3.15324
4-18,95,0.00734407
3-13,13,0
1-15,47,0.586847
1-20,58,0.118234
2-13,31,0.750283
1-10,13,1.21243
2-12,31,0.773581
4-10,86,0.148159
1-8,9,0.543304
1-11,77,0.394696
4-8,28,0.527148
2-10,31,0.879492
2-3,55,1.61658
2-7,31,1.44958
1-3,13,2.20898
2-8,13,1.79106
2-6,31,1.54707
3-20,48,0.017439
2-2,31,2.49618
2-19,95,0.00833403
3-14,48,0.17633
4-18,82,0.0171857
4-14,59,0.0823309
3-20,31,0.150981
2-14,37,0.404918
1-8,40,1.0967
4-16,42,0.0109935
2-2,88,1.24066
4-13,58,0.107649
3-17,31,0.0115764
2-1,87,1.72575
2-4,57,1.47746
3-16,31,0.803179
3-15,31,0.831811
3-11,79,0.269684
3-14,92,0.0781194
2-19,43,0.0729528
3-12,31,1.0491
3-11,31,0.533024
2-11,96,0.149999
4-11,95,0.0997283
4-2,86,0.870563
3-1,11,2.84972
3-7,31,1.45035
3-4,19,2.02414
1-7,42,1.346
3-10,80,0.323445
1-19,55,0.149386
3-6,31,1.43499
3-2,32,2.2822
1-7,38,1.41906
3-4,31,1.99636
3-4,40,1.74292
4-13,88,0.0526646
4-8,94,0.177675
3-2,31,2.33443
2-13,44,0.609118
4-5,47,1.35668
4-13,41,0.13659
4-18,31,0.264366
4-16,31,0.194796
3-20,51,0.00286967
4-18,77,0.0186942
4-14,50,0.093449
3-1,87,1.56141
4-10,89,0.146874
1-8,10,0.600347
1-11,78,0.37745
2-10,30,0.91234
4-8,31,0.608397
2-4,79,1.11614
4-2,40,1.59869
1-16,49,0.386433
2-15,35,0.726926
3-9,11,0.705148
4-4,31,1.93659
4-2,97,0.506679
1-6,82,0.759857
4-11,44,0.268696
4-3,31,1.72881
3-2,77,1.34543
1-18,30,0.472403
2-20,69,0.027923
4-19,99,-0.106
3-17,95,0.0252731
3-3,50,1.59419
1-17,30,0.425225
1-3,4,0.894214
1-14,30,1.01226
3-11,49,0.502527
1-9,30,1.13924
2-3,10,1.41322
4-3,24,1.51675
1-6,83,0.760659
4-11,47,0.278611
2-20,31,0.239558
1-15,86,0.204657
1-2,30,2.57094
4-20,96,0
2-5,35,1.62328
3-11,88,0.208818
3-5,53,1.3945
1-10,70,0.509634
1-1,26,3.17891
2-18,30,0.673179
1-7,68,0.863016
2-17,30,0.315601
2-1,33,3.05459
4-18,92,0.00981234
3-13,14,0.0961318
1-15,40,0.686646
1-20,59,0.11319
2-13,30,0.734518
3-10,78,0.349822
3-6,21,1.36098
1-19,49,0.145517
1-10,10,1.16006
2-12,30,0.75588
1-6,26,1.64579
1-16,48,0.412073
4-2,41,1.5147
2-3,52,1.67472
3-5,32,1.74647
2-7,30,1.43237
2-8,14,1.94939
1-3,10,1.43664
2-6,30,1.57737
3-20,49,0.00562777
2-2,30,2.45443
2-19,94,0.0100888
3-14,49,0.181877
4-18,85,0.0130706
